Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.76898E-4,86.523794911,0.658954796,0.033912324,0.827623126,0.811158798
2.79256E-4,86.774427453,0.660858023,0.033085194,0.832976445,0.819742489
2.80972E-4,87.02697118,0.662229748,0.032258065,0.834047109,0.819742489
2.82099E-4,87.25245761,0.663124796,0.031522838,0.840471092,0.819742489
2.84346E-4,87.507162922,0.664894395,0.030695708,0.841541756,0.82832618
2.85595E-4,87.763619246,0.665870638,0.029868578,0.846895075,0.82832618
2.87143E-4,88.021398136,0.66707177,0.029041448,0.850107066,0.82832618
2.88446E-4,88.251649193,0.668076534,0.028306222,0.853319058,0.82832618
2.90423E-4,88.512612089,0.669589637,0.027479092,0.856531049,0.832618026
2.91434E-4,88.774462419,0.670358118,0.026651962,0.858672377,0.832618026
2.93005E-4,89.008595571,0.671544731,0.025916736,0.859743041,0.832618026
2.96615E-4,89.273967974,0.674240358,0.025089606,0.860813704,0.832618026
2.98308E-4,89.511925591,0.675489191,0.024354379,0.861884368,0.832618026
2.99826E-4,89.751220305,0.676600669,0.023619153,0.866167024,0.832618026
3.01438E-4,90.021964044,0.677772568,0.022792023,0.870449679,0.832618026
3.04845E-4,90.264302421,0.680222812,0.022056796,0.872591006,0.841201717
3.08833E-4,90.510132018,0.683042897,0.02132157,0.876873662,0.849785408
3.107E-4,90.758070201,0.684346613,0.020586343,0.879014989,0.849785408
3.13958E-4,91.007907772,0.686595741,0.019851117,0.883297645,0.858369099
3.16011E-4,91.260103821,0.68799613,0.01911589,0.8875803,0.858369099
3.18932E-4,91.514156197,0.689968043,0.018380664,0.891862955,0.862660944
3.20354E-4,91.769823617,0.690918686,0.017645437,0.895074946,0.862660944
3.22055E-4,92.026877097,0.692048405,0.01691021,0.897216274,0.862660944
3.24423E-4,92.253271459,0.693607794,0.016266887,0.899357602,0.86695279
3.27548E-4,92.514242929,0.695640855,0.015531661,0.902569593,0.871244635
3.28675E-4,92.776866773,0.696368002,0.014796434,0.904710921,0.871244635
3.34213E-4,93.009392853,0.699889244,0.014153111,0.907922912,0.888412017
3.36671E-4,93.277855098,0.701426282,0.013417884,0.911134904,0.896995708
3.37946E-4,93.513839122,0.702217015,0.012774561,0.915417559,0.901287554
3.42506E-4,93.752050172,0.705011819,0.012131238,0.919700214,0.905579399
3.4969E-4,94.028703715,0.709310744,0.011396011,0.925053533,0.905579399
3.59183E-4,94.276826695,0.714802321,0.010752688,0.929336188,0.918454936
3.62146E-4,94.529441312,0.716473941,0.010109365,0.93254818,0.922746781
3.68073E-4,94.785545699,0.719760279,0.009466042,0.935760171,0.922746781
3.71721E-4,95.007837024,0.721744921,0.008914622,0.940042827,0.927038627
3.77323E-4,95.270545389,0.724739159,0.008271299,0.944325482,0.935622318
3.85408E-4,95.500235544,0.728948286,0.007719879,0.946466809,0.944206009
3.91843E-4,95.7734694,0.732207903,0.007076555,0.948608137,0.944206009
4.04906E-4,96.013950788,0.738588887,0.006525136,0.949678801,0.944206009
4.20818E-4,96.262800137,0.745962314,0.005973716,0.952890792,0.961373391
4.34004E-4,96.5207455,0.751764637,0.005422296,0.95503212,0.961373391
4.4828E-4,96.786804575,0.757754874,0.004870876,0.956102784,0.961373391
4.54341E-4,97.012397728,0.760211599,0.004411359,0.959314775,0.965665236
4.71815E-4,97.292955837,0.767023242,0.003859939,0.962526767,0.965665236
4.95128E-4,97.535145638,0.775530632,0.003400423,0.966809422,0.974248927
5.32604E-4,97.795864782,0.787976154,0.002940906,0.972162741,0.978540773
5.46069E-4,98.011028806,0.792117469,0.002573293,0.973233405,0.978540773
5.57979E-4,98.287485178,0.795647957,0.002113776,0.978586724,0.978540773
6.2173E-4,98.526364784,0.812676764,0.001746163,0.982869379,0.995708155
6.5404E-4,98.782708432,0.820267377,0.00137855,0.985010707,0.995708155
7.33855E-4,99.064014858,0.836621577,0.001010936,0.989293362,1
7.70019E-4,99.290913901,0.843090735,0.000735227,0.992505353,1
8.57737E-4,99.543749923,0.856840016,0.000459517,0.994646681,1
1.17863E-3,99.860334864,0.891591238,0.000183807,0.997858672,1
1.39665E-3,100,0.906939342,0.000091903,0.998929336,1
1.39665E-3,100,0.906939342,0.000091903,1,1
