x,y,species avg
5034.0,5034.0,0.21114294
5035.0,5035.0,0.11664507
5036.0,5036.0,0.23651168
5037.0,5037.0,0.43581715
5038.0,5038.0,0.17962767
5039.0,5039.0,0.022055337
5040.0,5040.0,0.38517854
5041.0,5041.0,0.083301
5042.0,5042.0,0.13606614
5043.0,5043.0,0.12847681
5044.0,5044.0,0.24559347
5045.0,5045.0,0.066808194
5046.0,5046.0,0.41930085
5047.0,5047.0,0.17964539
5048.0,5048.0,0.3164385
5049.0,5049.0,0.41018456
5050.0,5050.0,0.4030466
5051.0,5051.0,0.06031969
5052.0,5052.0,0.008324289
5053.0,5053.0,0.1413155
5054.0,5054.0,0.13132018
5055.0,5055.0,0.54303044
5056.0,5056.0,0.6829215
5057.0,5057.0,0.51535934
5058.0,5058.0,0.39140305
5059.0,5059.0,0.32509005
5060.0,5060.0,0.29927787
5061.0,5061.0,0.02071716
5062.0,5062.0,0.068866685
5063.0,5063.0,0.22039688
5064.0,5064.0,0.05963987
5065.0,5065.0,0.06201437
5066.0,5066.0,0.053418133
5067.0,5067.0,0.22913903
5068.0,5068.0,0.47811505
5069.0,5069.0,0.43947077
5070.0,5070.0,0.24251182
5071.0,5071.0,0.07366324
5072.0,5072.0,0.010218808
5073.0,5073.0,0.030631358
5074.0,5074.0,0.48808485
5075.0,5075.0,0.3664923
5076.0,5076.0,0.44089264
5077.0,5077.0,0.6683973
5078.0,5078.0,0.40170804
5079.0,5079.0,0.12937668
5080.0,5080.0,0.16647685
5081.0,5081.0,0.08424987
5082.0,5082.0,0.16927055
5083.0,5083.0,0.38209033
5084.0,5084.0,0.08616882
5085.0,5085.0,0.2959735
5086.0,5086.0,0.57731
5087.0,5087.0,0.32966208
5088.0,5088.0,0.367546
5089.0,5089.0,0.5226157
5090.0,5090.0,0.14029399
5091.0,5091.0,0.39514711
5092.0,5092.0,0.08825113
5093.0,5093.0,0.11812442
5094.0,5094.0,0.4195451
5095.0,5095.0,0.02685303
5096.0,5096.0,0.010791861
5097.0,5097.0,0.055862274
5098.0,5098.0,0.56516695
5099.0,5099.0,0.17225069
5100.0,5100.0,0.31606385
5101.0,5101.0,0.080491535
5102.0,5102.0,0.47580546
5103.0,5103.0,0.793244
5104.0,5104.0,0.010374876
5105.0,5105.0,0.1663326
5106.0,5106.0,0.07084718
5107.0,5107.0,0.2421456
5108.0,5108.0,0.22659919
5109.0,5109.0,0.089831896
5110.0,5110.0,0.60907066
5111.0,5111.0,0.05411681
5112.0,5112.0,0.1247748
5113.0,5113.0,0.0048948354
5114.0,5114.0,0.64867514
5115.0,5115.0,0.21783373
5116.0,5116.0,0.53711563
5117.0,5117.0,0.17350136
5118.0,5118.0,0.43129265
5119.0,5119.0,0.17465119
5120.0,5120.0,0.096904315
5121.0,5121.0,0.081991225
5122.0,5122.0,0.13824956
5123.0,5123.0,0.5520355
5124.0,5124.0,0.59015894
5125.0,5125.0,0.30894533
5126.0,5126.0,0.4675259
5127.0,5127.0,0.25223103
5128.0,5128.0,0.020705488
5129.0,5129.0,0.0125003075
5130.0,5130.0,0.42390597
5131.0,5131.0,0.18991998
5132.0,5132.0,0.36398062
5133.0,5133.0,0.10251424
5134.0,5134.0,0.034647845
5135.0,5135.0,0.46190253
5136.0,5136.0,0.0187428
5137.0,5137.0,0.54941624
5138.0,5138.0,0.48771077
5139.0,5139.0,0.095347166
5140.0,5140.0,0.32694513
5141.0,5141.0,0.037836824
5142.0,5142.0,0.28212616
5143.0,5143.0,0.084794804
5144.0,5144.0,0.569814
5145.0,5145.0,0.022157904
5146.0,5146.0,0.1559924
5147.0,5147.0,0.13500623
5148.0,5148.0,0.40727735
5149.0,5149.0,0.13368653
5150.0,5150.0,0.63972026
5151.0,5151.0,0.014768891
5152.0,5152.0,0.15323848
5153.0,5153.0,0.64096415
5154.0,5154.0,0.5794616
5155.0,5155.0,0.13059172
5156.0,5156.0,0.023766212
5157.0,5157.0,0.57749623
5158.0,5158.0,0.4841418
5159.0,5159.0,0.33962485
5160.0,5160.0,0.44162223
5161.0,5161.0,0.16397965
5162.0,5162.0,0.3349739
5163.0,5163.0,0.5761263
5164.0,5164.0,0.52370507
5165.0,5165.0,0.14499013
5166.0,5166.0,0.08144936
5167.0,5167.0,0.13652793
5168.0,5168.0,0.05132956
5169.0,5169.0,0.13909239
5170.0,5170.0,0.13998622
5171.0,5171.0,0.15648685
5172.0,5172.0,0.46953428
5173.0,5173.0,0.2808108
5174.0,5174.0,0.64063776
5175.0,5175.0,0.24820752
5176.0,5176.0,0.541715
5177.0,5177.0,0.066481374
5178.0,5178.0,0.18563655
5179.0,5179.0,0.059782136
5180.0,5180.0,0.13957207
5181.0,5181.0,0.36287153
5182.0,5182.0,0.45929512
5183.0,5183.0,0.4209343
5184.0,5184.0,0.21102029
5185.0,5185.0,0.3451679
5186.0,5186.0,0.042226084
5187.0,5187.0,0.4439572
5188.0,5188.0,0.6029174
5189.0,5189.0,0.34890413
5190.0,5190.0,0.36795107
5191.0,5191.0,0.65465605
5192.0,5192.0,0.3767648
5193.0,5193.0,0.014543289
5194.0,5194.0,0.6105004
5195.0,5195.0,0.12310467
5196.0,5196.0,0.2100169
5197.0,5197.0,0.5869976
5198.0,5198.0,0.6128416
5199.0,5199.0,0.027931651
5200.0,5200.0,0.27553
5201.0,5201.0,0.036787566
5202.0,5202.0,0.4909186
5203.0,5203.0,0.05463526
5204.0,5204.0,0.069929
5205.0,5205.0,0.45812213
5206.0,5206.0,0.26079667
5207.0,5207.0,0.026851848
5208.0,5208.0,0.47424152
5209.0,5209.0,0.016687319
5210.0,5210.0,0.21502233
5211.0,5211.0,0.31851053
5212.0,5212.0,0.03170071
5213.0,5213.0,0.025913168
5214.0,5214.0,0.1461645
5215.0,5215.0,0.24762417
5216.0,5216.0,0.17682448
5217.0,5217.0,0.22462426
5218.0,5218.0,0.06917808
5219.0,5219.0,0.50175846
5220.0,5220.0,0.011416378
5221.0,5221.0,0.3944649
5222.0,5222.0,0.021627668
5223.0,5223.0,0.3792976
5224.0,5224.0,0.6883042
5225.0,5225.0,0.22746499
5226.0,5226.0,0.5783443
5227.0,5227.0,0.52639115
5228.0,5228.0,0.4607529
5229.0,5229.0,0.5084367
5230.0,5230.0,0.030835675
5231.0,5231.0,0.15607786
5232.0,5232.0,0.1594319
5233.0,5233.0,0.29459977
5234.0,5234.0,0.040974293
5235.0,5235.0,0.024388045
5236.0,5236.0,0.18710354
5237.0,5237.0,0.5907073
5238.0,5238.0,0.4914331
5239.0,5239.0,0.4651867
5240.0,5240.0,0.40448955
5241.0,5241.0,0.4311689
5242.0,5242.0,0.33876657
5243.0,5243.0,0.36736992
5244.0,5244.0,0.47035852
5245.0,5245.0,0.16412885
5246.0,5246.0,0.69333005
5247.0,5247.0,0.45536354
5248.0,5248.0,0.13063231
5249.0,5249.0,0.44596955
5250.0,5250.0,0.49221054
5251.0,5251.0,0.44714472
5252.0,5252.0,0.4628378
5253.0,5253.0,0.5735782
5254.0,5254.0,0.034268454
5255.0,5255.0,0.589944
5256.0,5256.0,0.23615044
5257.0,5257.0,0.09916383
5258.0,5258.0,0.15750432
5259.0,5259.0,0.03648053
5260.0,5260.0,0.49769536
5261.0,5261.0,0.53283596
5262.0,5262.0,0.59833795
5263.0,5263.0,0.03806493
5264.0,5264.0,0.12973131
5265.0,5265.0,0.16712283
5266.0,5266.0,0.5812189
5267.0,5267.0,0.0050478927
5268.0,5268.0,0.105512656
5269.0,5269.0,0.25015822
5270.0,5270.0,0.07179424
5271.0,5271.0,0.3250327
5272.0,5272.0,0.19292052
5273.0,5273.0,0.13779077
5274.0,5274.0,0.17541389
5275.0,5275.0,0.33654776
5276.0,5276.0,0.44746634
5277.0,5277.0,0.059980363
5278.0,5278.0,0.07880962
5279.0,5279.0,0.40697384
5280.0,5280.0,0.5293976
5281.0,5281.0,0.06238393
5282.0,5282.0,0.004102893
5283.0,5283.0,0.09700279
5284.0,5284.0,0.4432127
5285.0,5285.0,0.5655764
5286.0,5286.0,0.31814122
5287.0,5287.0,0.07528716
5288.0,5288.0,0.41644362
5289.0,5289.0,0.43023172
5290.0,5290.0,0.05086181
5291.0,5291.0,0.68004495
5292.0,5292.0,0.04354395
5293.0,5293.0,0.17992651
5294.0,5294.0,0.06748319
5295.0,5295.0,0.63487005
5296.0,5296.0,0.010856571
5297.0,5297.0,0.56247556
5298.0,5298.0,0.004308669
5299.0,5299.0,0.27290893
5300.0,5300.0,0.18897125
5301.0,5301.0,0.60656995
5302.0,5302.0,0.5280048
5303.0,5303.0,0.07149806
5304.0,5304.0,0.52242374
5305.0,5305.0,0.24771406
5306.0,5306.0,0.24910848
5307.0,5307.0,0.5454065
5308.0,5308.0,0.16024823
5309.0,5309.0,0.29441506
5310.0,5310.0,0.57261056
5311.0,5311.0,0.5559196
5312.0,5312.0,0.19948821
5313.0,5313.0,0.4484871
5314.0,5314.0,0.526373
5315.0,5315.0,0.09137484
5316.0,5316.0,0.3494805
5317.0,5317.0,0.5367518
5318.0,5318.0,0.06619504
5319.0,5319.0,0.62491196
5320.0,5320.0,0.34556502
5321.0,5321.0,0.47557035
5322.0,5322.0,0.0095024705
5323.0,5323.0,0.23018847
5324.0,5324.0,0.30306575
5325.0,5325.0,0.07400549
5326.0,5326.0,0.5374545
5327.0,5327.0,0.004568572
5328.0,5328.0,0.2834824
5329.0,5329.0,0.42364788
5330.0,5330.0,0.06962677
5331.0,5331.0,0.19973294
5332.0,5332.0,0.025072774
5333.0,5333.0,0.573342
5334.0,5334.0,0.115039214
5335.0,5335.0,0.41508687
5336.0,5336.0,0.25085485
5337.0,5337.0,0.443075
5338.0,5338.0,0.037391044
5339.0,5339.0,0.0048027225
5340.0,5340.0,0.5108271
5341.0,5341.0,0.44857758
5342.0,5342.0,0.06793522
5343.0,5343.0,0.5956848
5344.0,5344.0,0.51929426
5345.0,5345.0,0.38041663
5346.0,5346.0,0.47030458
5347.0,5347.0,0.12581344
5348.0,5348.0,0.07611721
5349.0,5349.0,0.40504944
5350.0,5350.0,0.16869253
5351.0,5351.0,0.03369412
5352.0,5352.0,0.5380369
5353.0,5353.0,0.502807
5354.0,5354.0,0.5389738
5355.0,5355.0,0.007382344
5356.0,5356.0,0.05086907
5357.0,5357.0,0.46082658
5358.0,5358.0,0.18932767
5359.0,5359.0,0.3774243
5360.0,5360.0,0.44221672
5361.0,5361.0,0.5576707
5362.0,5362.0,0.51691157
5363.0,5363.0,0.11810277
5364.0,5364.0,0.5963316
5365.0,5365.0,0.22593027
5366.0,5366.0,0.45721596
5367.0,5367.0,0.2070636
5368.0,5368.0,0.0087230345
5369.0,5369.0,0.5082669
5370.0,5370.0,0.20241164
5371.0,5371.0,0.6797369
5372.0,5372.0,0.16626844
5373.0,5373.0,0.55451584
5374.0,5374.0,0.3589301
5375.0,5375.0,0.4963412
5376.0,5376.0,0.47261482
5377.0,5377.0,0.44097984
5378.0,5378.0,0.13268875
5379.0,5379.0,0.62901235
5380.0,5380.0,0.022744333
5381.0,5381.0,0.16697504
5382.0,5382.0,0.25231576
5383.0,5383.0,0.174458
5384.0,5384.0,0.009521934
5385.0,5385.0,0.36426142
5386.0,5386.0,0.083662406
5387.0,5387.0,0.44234878
5388.0,5388.0,0.2939088
5389.0,5389.0,0.33790347
5390.0,5390.0,0.048729908
5391.0,5391.0,0.55040205
5392.0,5392.0,0.10216769
5393.0,5393.0,0.17720817
5394.0,5394.0,0.43048388
5395.0,5395.0,0.43482345
5396.0,5396.0,0.37609437
5397.0,5397.0,0.14343952
5398.0,5398.0,0.009640433
5399.0,5399.0,0.3391693
5400.0,5400.0,0.09625251
5401.0,5401.0,0.0291661
5402.0,5402.0,0.10099814
5403.0,5403.0,0.0046894853
5404.0,5404.0,0.4053339
5405.0,5405.0,0.33902568
5406.0,5406.0,0.36685994
5407.0,5407.0,0.30175072
5408.0,5408.0,0.61749256
5409.0,5409.0,0.48240072
5410.0,5410.0,0.5052279
5411.0,5411.0,0.36376834
5412.0,5412.0,0.5836674
5413.0,5413.0,0.42906317
5414.0,5414.0,0.37396875
5415.0,5415.0,0.060358994
5416.0,5416.0,0.34202582
5417.0,5417.0,0.19258626
5418.0,5418.0,0.07500561
5419.0,5419.0,0.06809635
5420.0,5420.0,0.45213056
5421.0,5421.0,0.04697571
5422.0,5422.0,0.4421675
5423.0,5423.0,0.46759084
5424.0,5424.0,0.0070561287
5425.0,5425.0,0.0924721
5426.0,5426.0,0.018165002
5427.0,5427.0,0.2616395
5428.0,5428.0,0.22913997
5429.0,5429.0,0.2178424
5430.0,5430.0,0.25743854
5431.0,5431.0,0.16830188
5432.0,5432.0,0.24865896
5433.0,5433.0,0.23085941
5434.0,5434.0,0.49439338
5435.0,5435.0,0.51952523
5436.0,5436.0,0.31625232
5437.0,5437.0,0.5532692
5438.0,5438.0,0.5615316
5439.0,5439.0,0.15838493
5440.0,5440.0,0.28006348
5441.0,5441.0,0.03861277
5442.0,5442.0,0.5686618
5443.0,5443.0,0.096652314
5444.0,5444.0,0.13045831
5445.0,5445.0,0.6654776
5446.0,5446.0,0.13848129
5447.0,5447.0,0.26041028
5448.0,5448.0,0.3926834
5449.0,5449.0,0.30892769
5450.0,5450.0,0.04281727
5451.0,5451.0,0.1413597
5452.0,5452.0,0.38914853
5453.0,5453.0,0.7316142
5454.0,5454.0,0.27397057
5455.0,5455.0,0.43176624
5456.0,5456.0,0.6434671
5457.0,5457.0,0.06573294
5458.0,5458.0,0.091173284
5459.0,5459.0,0.23429163
5460.0,5460.0,0.03392166
5461.0,5461.0,0.086774394
5462.0,5462.0,0.46474096
5463.0,5463.0,0.40203565
5464.0,5464.0,0.5892274
5465.0,5465.0,0.23052455
5466.0,5466.0,0.15500723
5467.0,5467.0,0.27515602
5468.0,5468.0,0.12551954
5469.0,5469.0,0.48467734
5470.0,5470.0,0.3772651
5471.0,5471.0,0.20530711
5472.0,5472.0,0.47659165
5473.0,5473.0,0.32609814
5474.0,5474.0,0.044083938
5475.0,5475.0,0.48534465
5476.0,5476.0,0.54263425
5477.0,5477.0,0.44267312
5478.0,5478.0,0.37477902
5479.0,5479.0,0.54557663
5480.0,5480.0,0.38956246
5481.0,5481.0,0.508764
5482.0,5482.0,0.08617558
5483.0,5483.0,0.20078415
5484.0,5484.0,0.56161785
5485.0,5485.0,0.4143553
5486.0,5486.0,0.2681484
5487.0,5487.0,0.10024897
5488.0,5488.0,0.093019105
5489.0,5489.0,0.28166395
5490.0,5490.0,0.006011708
5491.0,5491.0,0.37994185
5492.0,5492.0,0.0054391962
5493.0,5493.0,0.40810096
5494.0,5494.0,0.45045954
5495.0,5495.0,0.5538707
5496.0,5496.0,0.008952811
5497.0,5497.0,0.4083371
5498.0,5498.0,0.45865065
5499.0,5499.0,0.27092892
5500.0,5500.0,0.56692636
5501.0,5501.0,0.058782715
5502.0,5502.0,0.3994248
5503.0,5503.0,0.16626164
5504.0,5504.0,0.45457646
5505.0,5505.0,0.09331115
5506.0,5506.0,0.5612626
5507.0,5507.0,0.43539357
5508.0,5508.0,0.5274645
5509.0,5509.0,0.17529713
5510.0,5510.0,0.6404683
5511.0,5511.0,0.11808712
5512.0,5512.0,0.14405379
5513.0,5513.0,0.18458438
5514.0,5514.0,0.05685988
5515.0,5515.0,0.2044525
5516.0,5516.0,0.52744466
5517.0,5517.0,0.020762252
5518.0,5518.0,0.38177332
5519.0,5519.0,0.38546887
5520.0,5520.0,0.3794024
5521.0,5521.0,0.005399729
5522.0,5522.0,0.039408084
5523.0,5523.0,0.600217
5524.0,5524.0,0.5574827
5525.0,5525.0,0.095171474
5526.0,5526.0,0.07310367
5527.0,5527.0,0.50756747
5528.0,5528.0,0.118030556
5529.0,5529.0,0.14475259
5530.0,5530.0,0.17755972
5531.0,5531.0,0.07311066
5532.0,5532.0,0.0450647
5533.0,5533.0,0.020870345
5534.0,5534.0,0.25114757
5535.0,5535.0,0.06616678
5536.0,5536.0,0.5624574
5537.0,5537.0,0.032902144
5538.0,5538.0,0.43641847
5539.0,5539.0,0.36192268
5540.0,5540.0,0.0054469877
5541.0,5541.0,0.57117
5542.0,5542.0,0.014367983
5543.0,5543.0,0.004705441
5544.0,5544.0,0.36764255
5545.0,5545.0,0.5327602
5546.0,5546.0,0.011916484
5547.0,5547.0,0.29393873
5548.0,5548.0,0.07687643
5549.0,5549.0,0.0061671864
5550.0,5550.0,0.45146427
5551.0,5551.0,0.023061812
5552.0,5552.0,0.5376633
5553.0,5553.0,0.14189385
5554.0,5554.0,0.41402277
5555.0,5555.0,0.14397879
5556.0,5556.0,0.3193089
5557.0,5557.0,0.35756096
5558.0,5558.0,0.17133245
5559.0,5559.0,0.4279552
5560.0,5560.0,0.075556114
5561.0,5561.0,0.0050887875
5562.0,5562.0,0.4636095
5563.0,5563.0,0.08190709
5564.0,5564.0,0.40060288
5565.0,5565.0,0.0069052316
5566.0,5566.0,0.0943195
5567.0,5567.0,0.39700738
5568.0,5568.0,0.32447585
5569.0,5569.0,0.45728865
5570.0,5570.0,0.59146
5571.0,5571.0,0.55305916
5572.0,5572.0,0.17724146
5573.0,5573.0,0.5687131
5574.0,5574.0,0.61238444
5575.0,5575.0,0.40320206
5576.0,5576.0,0.24617304
5577.0,5577.0,0.41390276
5578.0,5578.0,0.021874316
5579.0,5579.0,0.63283855
5580.0,5580.0,0.31523794
5581.0,5581.0,0.6042422
5582.0,5582.0,0.1381354
5583.0,5583.0,0.6038177
5584.0,5584.0,0.3000522
5585.0,5585.0,0.089809366
5586.0,5586.0,0.31056547
5587.0,5587.0,0.024344292
5588.0,5588.0,0.2063461
5589.0,5589.0,0.41407278
5590.0,5590.0,0.043275397
5591.0,5591.0,0.4394511
5592.0,5592.0,0.008200773
5593.0,5593.0,0.39725348
5594.0,5594.0,0.39726484
5595.0,5595.0,0.56602305
5596.0,5596.0,0.0093146525
5597.0,5597.0,0.6727795
5598.0,5598.0,0.55706304
5599.0,5599.0,0.39509985
5600.0,5600.0,0.051403217
5601.0,5601.0,0.3167802
5602.0,5602.0,0.43982822
5603.0,5603.0,0.08355456
5604.0,5604.0,0.2922365
5605.0,5605.0,0.23943286
5606.0,5606.0,0.16148192
5607.0,5607.0,0.15280984
5608.0,5608.0,0.48276788
5609.0,5609.0,0.01453431
5610.0,5610.0,0.41728765
5611.0,5611.0,0.016378313
5612.0,5612.0,0.18180007
5613.0,5613.0,0.51494074
5614.0,5614.0,0.08242197
5615.0,5615.0,0.42624557
5616.0,5616.0,0.04019614
5617.0,5617.0,0.14108849
5618.0,5618.0,0.54619175
5619.0,5619.0,0.31531152
5620.0,5620.0,0.18652447
5621.0,5621.0,0.11380751
5622.0,5622.0,0.1182742
5623.0,5623.0,0.025010237
5624.0,5624.0,0.10090776
5625.0,5625.0,0.024048334
5626.0,5626.0,0.26804197
5627.0,5627.0,0.1592307
5628.0,5628.0,0.5144564
5629.0,5629.0,0.06371611
5630.0,5630.0,0.4214838
5631.0,5631.0,0.52289474
5632.0,5632.0,0.25909376
5633.0,5633.0,0.6466638
5634.0,5634.0,0.6266022
5635.0,5635.0,0.44426125
5636.0,5636.0,0.55240965
5637.0,5637.0,0.20734438
5638.0,5638.0,0.124215625
5639.0,5639.0,0.45511663
5640.0,5640.0,0.28064567
5641.0,5641.0,0.0052634715
5642.0,5642.0,0.4673326
5643.0,5643.0,0.6448202
5644.0,5644.0,0.09966951
5645.0,5645.0,0.17893969
5646.0,5646.0,0.44382572
5647.0,5647.0,0.057240907
5648.0,5648.0,0.115404524
5649.0,5649.0,0.4201354
5650.0,5650.0,0.033197545
5651.0,5651.0,0.41467074
5652.0,5652.0,0.11060811
5653.0,5653.0,0.7248109
5654.0,5654.0,0.38600406
5655.0,5655.0,0.35339043
5656.0,5656.0,0.32234204
5657.0,5657.0,0.021906264
5658.0,5658.0,0.6487493
5659.0,5659.0,0.27859545
5660.0,5660.0,0.072847314
5661.0,5661.0,0.5716349
5662.0,5662.0,0.41980237
5663.0,5663.0,0.11504813
5664.0,5664.0,0.18305194
5665.0,5665.0,0.1819043
5666.0,5666.0,0.48242155
5667.0,5667.0,0.22316554
5668.0,5668.0,0.2306252
5669.0,5669.0,0.57221603
5670.0,5670.0,0.26495707
5671.0,5671.0,0.1359548
5672.0,5672.0,0.049305085
5673.0,5673.0,0.16248527
5674.0,5674.0,0.58123916
5675.0,5675.0,0.64159197
5676.0,5676.0,0.33773124
5677.0,5677.0,0.19335045
5678.0,5678.0,0.2290075
5679.0,5679.0,0.2511176
5680.0,5680.0,0.6304173
5681.0,5681.0,0.17653535
5682.0,5682.0,0.09506312
5683.0,5683.0,0.47255552
5684.0,5684.0,0.18701255
5685.0,5685.0,0.35951334
5686.0,5686.0,0.28675577
5687.0,5687.0,0.50256425
5688.0,5688.0,0.3087095
5689.0,5689.0,0.11066762
5690.0,5690.0,0.0068846224
5691.0,5691.0,0.21814616
5692.0,5692.0,0.010935529
5693.0,5693.0,0.514191
5694.0,5694.0,0.8217996
5695.0,5695.0,0.67469186
5696.0,5696.0,0.13699421
5697.0,5697.0,0.12836578
5698.0,5698.0,0.40934685
5699.0,5699.0,0.1216359
5700.0,5700.0,0.013494448
5701.0,5701.0,0.09081766
5702.0,5702.0,0.37204158
5703.0,5703.0,0.399916
5704.0,5704.0,0.41498247
5705.0,5705.0,0.0074744415
5706.0,5706.0,0.53705764
5707.0,5707.0,0.14944206
5708.0,5708.0,0.17787977
5709.0,5709.0,0.10924121
5710.0,5710.0,0.4872124
5711.0,5711.0,0.21428949
5712.0,5712.0,0.40302572
5713.0,5713.0,0.18905622
5714.0,5714.0,0.24122708
5715.0,5715.0,0.51229143
5716.0,5716.0,0.13473806
5717.0,5717.0,0.46469682
5718.0,5718.0,0.53972524
5719.0,5719.0,0.5188726
5720.0,5720.0,0.5179801
5721.0,5721.0,0.08865436
5722.0,5722.0,0.5548117
5723.0,5723.0,0.46272525
5724.0,5724.0,0.57187593
5725.0,5725.0,0.258734
5726.0,5726.0,0.56329966
5727.0,5727.0,0.26074597
5728.0,5728.0,0.021302003
5729.0,5729.0,0.25196156
5730.0,5730.0,0.06758238
5731.0,5731.0,0.16989431
5732.0,5732.0,0.09328975
5733.0,5733.0,0.008046319
5734.0,5734.0,0.09485871
5735.0,5735.0,0.20942286
5736.0,5736.0,0.08223388
5737.0,5737.0,0.41618115
5738.0,5738.0,0.04329608
5739.0,5739.0,0.52969
5740.0,5740.0,0.3510887
5741.0,5741.0,0.50094754
5742.0,5742.0,0.013448044
5743.0,5743.0,0.48969403
5744.0,5744.0,0.3293768
5745.0,5745.0,0.6867922
5746.0,5746.0,0.024050504
5747.0,5747.0,0.45655417
5748.0,5748.0,0.021485725
5749.0,5749.0,0.6374619
5750.0,5750.0,0.3984589
5751.0,5751.0,0.5224981
5752.0,5752.0,0.30300054
5753.0,5753.0,0.47596171
5754.0,5754.0,0.3789257
5755.0,5755.0,0.33385217
5756.0,5756.0,0.48530987
5757.0,5757.0,0.37191552
5758.0,5758.0,0.41476825
5759.0,5759.0,0.31007215
5760.0,5760.0,0.20379594
5761.0,5761.0,0.009779079
5762.0,5762.0,0.48252475
5763.0,5763.0,0.014557471
5764.0,5764.0,0.3054581
5765.0,5765.0,0.62838566
5766.0,5766.0,0.27967998
5767.0,5767.0,0.030171972
5768.0,5768.0,0.6717985
5769.0,5769.0,0.35764268
5770.0,5770.0,0.12355103
5771.0,5771.0,0.10852604
5772.0,5772.0,0.5114665
5773.0,5773.0,0.6273864
5774.0,5774.0,0.5380575
5775.0,5775.0,0.39210194
5776.0,5776.0,0.12820534
5777.0,5777.0,0.48258874
5778.0,5778.0,0.32553712
5779.0,5779.0,0.56424356
5780.0,5780.0,0.11341765
5781.0,5781.0,0.1207909
5782.0,5782.0,0.30170342
5783.0,5783.0,0.13115413
5784.0,5784.0,0.44710758
5785.0,5785.0,0.02021966
5786.0,5786.0,0.055680994
5787.0,5787.0,0.18350288
5788.0,5788.0,0.4740291
5789.0,5789.0,0.051763844
5790.0,5790.0,0.53122836
5791.0,5791.0,0.025119875
5792.0,5792.0,0.41087306
5793.0,5793.0,0.1753115
5794.0,5794.0,0.08168223
5795.0,5795.0,0.15724517
5796.0,5796.0,0.045340843
5797.0,5797.0,0.4139845
5798.0,5798.0,0.522211
5799.0,5799.0,0.1699824
5800.0,5800.0,0.67873496
5801.0,5801.0,0.10982804
5802.0,5802.0,0.059311364
5803.0,5803.0,0.0394993
5804.0,5804.0,0.5999892
5805.0,5805.0,0.28390622
5806.0,5806.0,0.5141658
5807.0,5807.0,0.4253097
5808.0,5808.0,0.0076359883
5809.0,5809.0,0.7046796
5810.0,5810.0,0.49162883
5811.0,5811.0,0.30481535
5812.0,5812.0,0.016357642
5813.0,5813.0,0.500425
5814.0,5814.0,0.3203291
5815.0,5815.0,0.45415413
5816.0,5816.0,0.03352082
5817.0,5817.0,0.60470325
5818.0,5818.0,0.10039119
5819.0,5819.0,0.39168403
5820.0,5820.0,0.0037912487
5821.0,5821.0,0.25058824
5822.0,5822.0,0.508998
5823.0,5823.0,0.49315274
5824.0,5824.0,0.5936453
5825.0,5825.0,0.26041728
5826.0,5826.0,0.15656564
5827.0,5827.0,0.38084197
5828.0,5828.0,0.08509144
5829.0,5829.0,0.42749286
5830.0,5830.0,0.37233326
5831.0,5831.0,0.42747864
5832.0,5832.0,0.5580368
5833.0,5833.0,0.23351832
5834.0,5834.0,0.48346326
5835.0,5835.0,0.013224128
5836.0,5836.0,0.55904067
5837.0,5837.0,0.061646488
5838.0,5838.0,0.003191864
5839.0,5839.0,0.29589465
5840.0,5840.0,0.05462247
5841.0,5841.0,0.467582
5842.0,5842.0,0.5715106
5843.0,5843.0,0.052545026
5844.0,5844.0,0.06629475
5845.0,5845.0,0.011042985
5846.0,5846.0,0.4788093
5847.0,5847.0,0.5855335
5848.0,5848.0,0.44355384
5849.0,5849.0,0.40414473
5850.0,5850.0,0.4366776
5851.0,5851.0,0.34198627
5852.0,5852.0,0.34167895
5853.0,5853.0,0.45311117
5854.0,5854.0,0.43841845
5855.0,5855.0,0.33367294
5856.0,5856.0,0.648672
5857.0,5857.0,0.34650266
5858.0,5858.0,0.46750948
5859.0,5859.0,0.2969863
5860.0,5860.0,0.008141285
5861.0,5861.0,0.14196602
5862.0,5862.0,0.55385894
5863.0,5863.0,0.024753366
5864.0,5864.0,0.5186025
5865.0,5865.0,0.57271963
5866.0,5866.0,0.114678435
5867.0,5867.0,0.010660101
5868.0,5868.0,0.12351472
5869.0,5869.0,0.09851015
5870.0,5870.0,0.25204736
5871.0,5871.0,0.19857608
5872.0,5872.0,0.5511575
5873.0,5873.0,0.037600435
5874.0,5874.0,0.117422104
5875.0,5875.0,0.42037147
5876.0,5876.0,0.47055075
5877.0,5877.0,0.14387421
5878.0,5878.0,0.13273703
5879.0,5879.0,0.56130475
5880.0,5880.0,0.4631738
5881.0,5881.0,0.1434816
5882.0,5882.0,0.22160429
5883.0,5883.0,0.5691034
5884.0,5884.0,0.20862044
5885.0,5885.0,0.52327114
5886.0,5886.0,0.22012
5887.0,5887.0,0.47514454
5888.0,5888.0,0.077761345
5889.0,5889.0,0.1010602
5890.0,5890.0,0.3521052
5891.0,5891.0,0.60351914
5892.0,5892.0,0.045921292
5893.0,5893.0,0.6215973
5894.0,5894.0,0.46499133
5895.0,5895.0,0.011560223
5896.0,5896.0,0.60110193
5897.0,5897.0,0.17154296
5898.0,5898.0,0.5367711
5899.0,5899.0,0.64678013
5900.0,5900.0,0.57187736
5901.0,5901.0,0.18536374
5902.0,5902.0,0.48723266
5903.0,5903.0,0.66919947
5904.0,5904.0,0.49418235
5905.0,5905.0,0.01382766
5906.0,5906.0,0.047614124
5907.0,5907.0,0.058602136
5908.0,5908.0,0.020561
