x,y,species_4 logistic values
2063.0,2063.0,0.60500455
2064.0,2064.0,0.026053578
2065.0,2065.0,0.47930053
2066.0,2066.0,0.31717137
2067.0,2067.0,0.20902845
2068.0,2068.0,0.21323994
2069.0,2069.0,0.010133531
2070.0,2070.0,0.40723205
2071.0,2071.0,0.117198415
2072.0,2072.0,0.090211816
2073.0,2073.0,0.12278119
2074.0,2074.0,0.01923688
2075.0,2075.0,0.34928265
2076.0,2076.0,0.58943653
2077.0,2077.0,0.4023473
2078.0,2078.0,0.5144149
2079.0,2079.0,0.49431583
2080.0,2080.0,0.24418518
2081.0,2081.0,0.38862523
2082.0,2082.0,0.61521614
2083.0,2083.0,0.6083646
2084.0,2084.0,0.5709562
2085.0,2085.0,0.31042945
2086.0,2086.0,0.19061846
2087.0,2087.0,0.09108257
2088.0,2088.0,0.015598709
2089.0,2089.0,0.16188134
2090.0,2090.0,0.17390047
2091.0,2091.0,0.39654648
2092.0,2092.0,0.42950034
2093.0,2093.0,0.18194623
2094.0,2094.0,0.20034501
2095.0,2095.0,0.2980816
2096.0,2096.0,0.005127048
2097.0,2097.0,0.19347543
2098.0,2098.0,0.4220861
2099.0,2099.0,0.27092934
2100.0,2100.0,0.55641747
2101.0,2101.0,0.22382899
2102.0,2102.0,0.26236635
2103.0,2103.0,0.2991318
2104.0,2104.0,0.31385788
2105.0,2105.0,0.38120154
2106.0,2106.0,0.32383513
2107.0,2107.0,0.6276554
2108.0,2108.0,0.47481084
2109.0,2109.0,0.20039399
2110.0,2110.0,0.5282203
2111.0,2111.0,0.24660659
2112.0,2112.0,0.3439645
2113.0,2113.0,0.60753125
2114.0,2114.0,0.5362859
2115.0,2115.0,0.004038803
2116.0,2116.0,0.20185177
2117.0,2117.0,0.5486711
2118.0,2118.0,0.058136903
2119.0,2119.0,0.50085205
2120.0,2120.0,0.007559294
2121.0,2121.0,0.025914496
2122.0,2122.0,0.06733698
2123.0,2123.0,0.030256303
2124.0,2124.0,0.13158111
2125.0,2125.0,0.20056991
2126.0,2126.0,0.34262112
2127.0,2127.0,0.10978082
2128.0,2128.0,0.2592867
2129.0,2129.0,0.22195897
2130.0,2130.0,0.44589406
2131.0,2131.0,0.38822442
2132.0,2132.0,0.05716917
2133.0,2133.0,0.6045841
2134.0,2134.0,0.5443174
2135.0,2135.0,0.036322813
2136.0,2136.0,0.47448385
2137.0,2137.0,0.46704608
2138.0,2138.0,0.40948546
2139.0,2139.0,0.32134786
2140.0,2140.0,0.14361732
2141.0,2141.0,0.6522127
2142.0,2142.0,0.56010413
2143.0,2143.0,0.6156651
2144.0,2144.0,0.12518664
2145.0,2145.0,0.4893323
2146.0,2146.0,0.4653664
2147.0,2147.0,0.21958236
2148.0,2148.0,0.5613084
2149.0,2149.0,0.5881372
2150.0,2150.0,0.39771408
2151.0,2151.0,0.29239526
2152.0,2152.0,0.12416188
2153.0,2153.0,0.20022102
2154.0,2154.0,0.056215934
2155.0,2155.0,0.50713956
2156.0,2156.0,0.27205804
2157.0,2157.0,0.07694237
2158.0,2158.0,0.54213417
2159.0,2159.0,0.43949944
2160.0,2160.0,0.49530837
2161.0,2161.0,0.44575143
2162.0,2162.0,0.015818946
2163.0,2163.0,0.258774
2164.0,2164.0,0.61412376
2165.0,2165.0,0.5934478
2166.0,2166.0,0.07613982
2167.0,2167.0,0.001625321
2168.0,2168.0,0.22952555
2169.0,2169.0,0.25164327
2170.0,2170.0,0.007016355
2171.0,2171.0,0.40265563
2172.0,2172.0,0.009478638
2173.0,2173.0,0.021554124
2174.0,2174.0,0.37345448
2175.0,2175.0,0.5431604
2176.0,2176.0,0.61342525
2177.0,2177.0,0.5401926
2178.0,2178.0,0.6963824
2179.0,2179.0,0.6458714
2180.0,2180.0,0.61804515
2181.0,2181.0,0.114309944
2182.0,2182.0,0.006328773
2183.0,2183.0,0.009315562
2184.0,2184.0,0.006100766
2185.0,2185.0,0.2586844
2186.0,2186.0,0.035544153
2187.0,2187.0,0.40499386
2188.0,2188.0,0.6136737
2189.0,2189.0,0.00652776
2190.0,2190.0,0.1527592
2191.0,2191.0,0.032863617
2192.0,2192.0,0.20122558
2193.0,2193.0,0.44027045
2194.0,2194.0,0.19042636
2195.0,2195.0,0.00797692
2196.0,2196.0,0.18880454
2197.0,2197.0,0.58425564
2198.0,2198.0,0.13684739
2199.0,2199.0,0.20877735
2200.0,2200.0,0.2792443
2201.0,2201.0,0.30177397
2202.0,2202.0,0.18672013
2203.0,2203.0,0.15024327
2204.0,2204.0,0.49691847
2205.0,2205.0,0.23355259
2206.0,2206.0,0.4689048
2207.0,2207.0,0.60467106
2208.0,2208.0,0.18763068
2209.0,2209.0,0.0054363376
2210.0,2210.0,0.016332503
2211.0,2211.0,0.4781624
2212.0,2212.0,0.44662035
2213.0,2213.0,0.056570806
2214.0,2214.0,0.1622863
2215.0,2215.0,0.011808863
2216.0,2216.0,0.14238274
2217.0,2217.0,0.08581632
2218.0,2218.0,0.14277804
2219.0,2219.0,0.34555247
2220.0,2220.0,0.38697594
2221.0,2221.0,0.4639112
2222.0,2222.0,0.2898481
2223.0,2223.0,0.08398751
2224.0,2224.0,0.28755084
2225.0,2225.0,0.5007337
2226.0,2226.0,0.00957593
2227.0,2227.0,0.05980831
2228.0,2228.0,0.45844656
2229.0,2229.0,0.50418204
2230.0,2230.0,0.32178244
2231.0,2231.0,0.27462676
2232.0,2232.0,0.36884603
2233.0,2233.0,0.62080574
2234.0,2234.0,0.11978078
2235.0,2235.0,0.067489944
2236.0,2236.0,0.13704424
2237.0,2237.0,0.031916246
2238.0,2238.0,0.62587225
2239.0,2239.0,0.026686868
2240.0,2240.0,0.22731371
2241.0,2241.0,0.4024563
2242.0,2242.0,0.5671066
2243.0,2243.0,0.4175114
2244.0,2244.0,0.13514599
2245.0,2245.0,0.3402594
2246.0,2246.0,0.23241657
2247.0,2247.0,0.51464385
2248.0,2248.0,0.30564865
2249.0,2249.0,0.003001378
2250.0,2250.0,0.5761507
2251.0,2251.0,0.49699545
2252.0,2252.0,0.4160432
2253.0,2253.0,0.54480827
2254.0,2254.0,0.07219105
2255.0,2255.0,0.4802214
2256.0,2256.0,0.018254926
2257.0,2257.0,0.6262302
2258.0,2258.0,0.5871368
2259.0,2259.0,0.37162006
2260.0,2260.0,0.11461666
2261.0,2261.0,0.2816713
2262.0,2262.0,0.5279365
2263.0,2263.0,0.1689264
2264.0,2264.0,0.4342321
2265.0,2265.0,0.23291741
2266.0,2266.0,0.14085339
2267.0,2267.0,0.5536372
2268.0,2268.0,0.54207426
2269.0,2269.0,0.24120821
2270.0,2270.0,0.203624
2271.0,2271.0,0.5910231
2272.0,2272.0,0.07603649
2273.0,2273.0,0.24902642
2274.0,2274.0,0.28684944
2275.0,2275.0,0.08070319
2276.0,2276.0,0.51471364
2277.0,2277.0,0.38334346
2278.0,2278.0,0.1286753
2279.0,2279.0,0.36854938
2280.0,2280.0,0.1623463
2281.0,2281.0,0.26933917
2282.0,2282.0,0.1513495
2283.0,2283.0,0.17630851
2284.0,2284.0,0.39897174
2285.0,2285.0,0.009169709
2286.0,2286.0,0.0170821
2287.0,2287.0,0.27458447
2288.0,2288.0,0.005605142
2289.0,2289.0,0.6917587
2290.0,2290.0,0.24176551
2291.0,2291.0,0.083978854
2292.0,2292.0,0.5252306
2293.0,2293.0,0.5652928
2294.0,2294.0,0.43531033
2295.0,2295.0,0.24241434
2296.0,2296.0,0.20149656
2297.0,2297.0,0.40151808
2298.0,2298.0,0.5487279
2299.0,2299.0,0.5874437
2300.0,2300.0,0.09155045
2301.0,2301.0,0.35516623
2302.0,2302.0,0.44597456
2303.0,2303.0,0.15353401
2304.0,2304.0,0.4198538
2305.0,2305.0,0.015278187
2306.0,2306.0,0.039978467
2307.0,2307.0,0.42838338
2308.0,2308.0,0.28534228
2309.0,2309.0,0.43120876
2310.0,2310.0,0.010491149
2311.0,2311.0,0.3387601
2312.0,2312.0,0.099320374
2313.0,2313.0,0.30662912
2314.0,2314.0,0.1245651
2315.0,2315.0,0.37321377
2316.0,2316.0,0.015319505
2317.0,2317.0,0.3527573
2318.0,2318.0,0.11426958
2319.0,2319.0,0.36123297
2320.0,2320.0,0.038448792
2321.0,2321.0,0.5476188
2322.0,2322.0,0.085220516
2323.0,2323.0,0.5635886
2324.0,2324.0,0.030534822
2325.0,2325.0,0.025123788
2326.0,2326.0,0.046377122
2327.0,2327.0,0.50938845
2328.0,2328.0,0.29611892
2329.0,2329.0,0.08318316
2330.0,2330.0,0.00628869
2331.0,2331.0,0.16855514
2332.0,2332.0,0.5200329
2333.0,2333.0,0.018186307
2334.0,2334.0,0.3787704
2335.0,2335.0,0.42494947
2336.0,2336.0,0.13474317
2337.0,2337.0,0.20381476
2338.0,2338.0,0.18216258
2339.0,2339.0,0.49612856
2340.0,2340.0,0.49569574
2341.0,2341.0,0.30820844
2342.0,2342.0,0.36565658
2343.0,2343.0,0.40557566
2344.0,2344.0,0.5948768
2345.0,2345.0,0.028739478
2346.0,2346.0,0.28142273
2347.0,2347.0,0.15164685
2348.0,2348.0,0.3083095
2349.0,2349.0,0.56667334
2350.0,2350.0,0.37046027
2351.0,2351.0,0.5518074
2352.0,2352.0,0.3763509
2353.0,2353.0,0.029523226
2354.0,2354.0,0.076446235
2355.0,2355.0,0.54939914
2356.0,2356.0,0.42652637
2357.0,2357.0,0.60256547
2358.0,2358.0,0.40692696
2359.0,2359.0,0.21280587
2360.0,2360.0,0.0027187204
2361.0,2361.0,0.54507107
2362.0,2362.0,0.60925025
2363.0,2363.0,0.23875616
2364.0,2364.0,0.5583515
2365.0,2365.0,0.23638307
2366.0,2366.0,0.056968436
2367.0,2367.0,0.01351972
2368.0,2368.0,0.5353526
2369.0,2369.0,0.32488385
2370.0,2370.0,0.43903613
2371.0,2371.0,0.07665469
2372.0,2372.0,0.14268202
2373.0,2373.0,0.5847311
2374.0,2374.0,0.34154588
2375.0,2375.0,0.020809054
2376.0,2376.0,0.3411475
2377.0,2377.0,0.3466158
2378.0,2378.0,0.17650545
2379.0,2379.0,0.514016
2380.0,2380.0,0.0108868545
2381.0,2381.0,0.0010963879
2382.0,2382.0,0.24387065
2383.0,2383.0,0.5874503
2384.0,2384.0,0.4459667
2385.0,2385.0,0.060354773
2386.0,2386.0,0.52321506
2387.0,2387.0,0.5374501
2388.0,2388.0,0.2528238
2389.0,2389.0,0.36950135
2390.0,2390.0,0.5152291
2391.0,2391.0,0.17175265
2392.0,2392.0,0.20106451
2393.0,2393.0,0.4290611
2394.0,2394.0,0.40352812
2395.0,2395.0,0.5154914
2396.0,2396.0,0.08138432
2397.0,2397.0,0.5848784
2398.0,2398.0,0.006338503
2399.0,2399.0,0.03863435
2400.0,2400.0,0.2776944
2401.0,2401.0,0.060499758
2402.0,2402.0,0.5659574
2403.0,2403.0,0.14657743
2404.0,2404.0,0.54411626
2405.0,2405.0,0.3744546
2406.0,2406.0,0.44410145
2407.0,2407.0,0.31626618
2408.0,2408.0,0.17408673
2409.0,2409.0,0.5440512
2410.0,2410.0,0.36557758
2411.0,2411.0,0.4425992
2412.0,2412.0,0.5102897
2413.0,2413.0,0.2977156
2414.0,2414.0,0.1849012
2415.0,2415.0,0.59740627
2416.0,2416.0,0.3328193
2417.0,2417.0,0.52855366
2418.0,2418.0,0.45616156
2419.0,2419.0,0.06524971
2420.0,2420.0,0.113446586
2421.0,2421.0,0.2709901
2422.0,2422.0,0.0128704505
2423.0,2423.0,0.26295272
2424.0,2424.0,0.14679454
2425.0,2425.0,0.5536529
2426.0,2426.0,0.18366607
2427.0,2427.0,0.09975841
2428.0,2428.0,0.022946252
2429.0,2429.0,0.10533318
2430.0,2430.0,0.4537169
2431.0,2431.0,0.07308843
2432.0,2432.0,0.18520284
2433.0,2433.0,0.26527628
2434.0,2434.0,0.0084862895
2435.0,2435.0,0.14143401
2436.0,2436.0,0.17337717
2437.0,2437.0,0.34068245
2438.0,2438.0,0.22651346
2439.0,2439.0,0.071557075
2440.0,2440.0,0.049743295
2441.0,2441.0,0.43495935
2442.0,2442.0,0.052290738
2443.0,2443.0,0.13529308
2444.0,2444.0,0.047572833
2445.0,2445.0,0.1498476
2446.0,2446.0,0.61014587
2447.0,2447.0,0.39793897
2448.0,2448.0,0.010099385
2449.0,2449.0,0.36763677
2450.0,2450.0,0.65114164
2451.0,2451.0,0.0051782443
2452.0,2452.0,0.062435724
2453.0,2453.0,0.3677631
2454.0,2454.0,0.3064688
2455.0,2455.0,0.37297997
2456.0,2456.0,0.4470015
2457.0,2457.0,0.22019327
2458.0,2458.0,0.11730691
2459.0,2459.0,0.14132382
2460.0,2460.0,0.22491226
2461.0,2461.0,0.6247641
2462.0,2462.0,0.0053455383
2463.0,2463.0,0.5857466
2464.0,2464.0,0.0057099247
2465.0,2465.0,0.2584891
2466.0,2466.0,0.017906712
2467.0,2467.0,0.27002725
2468.0,2468.0,0.12879807
2469.0,2469.0,0.57670397
2470.0,2470.0,0.38486183
2471.0,2471.0,0.028430967
2472.0,2472.0,0.4095905
2473.0,2473.0,0.31251192
2474.0,2474.0,0.3935618
2475.0,2475.0,0.0070064645
2476.0,2476.0,0.36386457
2477.0,2477.0,0.2658801
2478.0,2478.0,0.15084752
2479.0,2479.0,0.42704147
2480.0,2480.0,0.39479285
2481.0,2481.0,0.43790662
2482.0,2482.0,0.4260801
2483.0,2483.0,0.020972457
2484.0,2484.0,0.38760856
2485.0,2485.0,0.1831895
2486.0,2486.0,0.012096889
2487.0,2487.0,0.58441526
2488.0,2488.0,0.6075745
2489.0,2489.0,0.16225927
2490.0,2490.0,0.32638913
2491.0,2491.0,0.31562263
2492.0,2492.0,0.09772365
2493.0,2493.0,0.33913302
2494.0,2494.0,0.58867705
2495.0,2495.0,0.13400708
2496.0,2496.0,0.018562237
2497.0,2497.0,0.60265493
2498.0,2498.0,0.34262723
2499.0,2499.0,0.59193057
2500.0,2500.0,0.35347775
2501.0,2501.0,0.4322839
2502.0,2502.0,0.03239163
2503.0,2503.0,0.5263127
2504.0,2504.0,0.37720698
2505.0,2505.0,0.05541337
2506.0,2506.0,0.33064112
2507.0,2507.0,0.19717905
2508.0,2508.0,0.20273559
2509.0,2509.0,0.035583362
2510.0,2510.0,0.012428675
2511.0,2511.0,0.06412683
2512.0,2512.0,0.0013976938
2513.0,2513.0,0.039149806
2514.0,2514.0,0.46984106
2515.0,2515.0,0.124111116
2516.0,2516.0,0.0057295305
2517.0,2517.0,0.18935251
2518.0,2518.0,0.42689854
2519.0,2519.0,0.11638247
2520.0,2520.0,0.14885065
2521.0,2521.0,0.59553957
2522.0,2522.0,0.026116747
2523.0,2523.0,0.021652905
2524.0,2524.0,0.64003754
2525.0,2525.0,0.25938097
2526.0,2526.0,0.16290845
2527.0,2527.0,0.16776982
2528.0,2528.0,0.5521822
2529.0,2529.0,0.4024573
2530.0,2530.0,0.4565213
2531.0,2531.0,0.024412664
2532.0,2532.0,0.45738795
2533.0,2533.0,0.045633785
2534.0,2534.0,0.5717441
2535.0,2535.0,0.49067014
2536.0,2536.0,0.3124882
2537.0,2537.0,0.53956026
2538.0,2538.0,0.03783434
2539.0,2539.0,0.17635426
2540.0,2540.0,0.4227783
2541.0,2541.0,0.18846907
2542.0,2542.0,0.6836724
2543.0,2543.0,0.49273932
2544.0,2544.0,0.16562566
2545.0,2545.0,0.44184372
2546.0,2546.0,0.53693926
2547.0,2547.0,0.3532201
2548.0,2548.0,0.58891916
2549.0,2549.0,0.14784881
2550.0,2550.0,0.60206765
2551.0,2551.0,0.48152032
2552.0,2552.0,0.48940986
2553.0,2553.0,0.5895797
2554.0,2554.0,0.01184998
2555.0,2555.0,0.055552807
2556.0,2556.0,0.28857017
2557.0,2557.0,0.42316204
2558.0,2558.0,0.03967274
2559.0,2559.0,0.0050385464
2560.0,2560.0,0.44884744
2561.0,2561.0,0.34109944
2562.0,2562.0,0.0056237597
2563.0,2563.0,0.1910458
2564.0,2564.0,0.5443645
2565.0,2565.0,0.17977023
2566.0,2566.0,0.31445304
2567.0,2567.0,0.18229929
2568.0,2568.0,0.29283506
2569.0,2569.0,0.0968905
2570.0,2570.0,0.5113725
2571.0,2571.0,0.1753373
2572.0,2572.0,0.33544424
2573.0,2573.0,0.4830206
2574.0,2574.0,0.14702594
2575.0,2575.0,0.38785106
2576.0,2576.0,0.29827067
2577.0,2577.0,0.441513
2578.0,2578.0,0.55054295
2579.0,2579.0,0.20087537
2580.0,2580.0,0.5338234
2581.0,2581.0,0.20917529
2582.0,2582.0,0.17265469
2583.0,2583.0,0.41427705
2584.0,2584.0,0.58385277
2585.0,2585.0,0.6475609
2586.0,2586.0,0.009455501
2587.0,2587.0,0.45033878
2588.0,2588.0,0.5751634
2589.0,2589.0,0.36810756
2590.0,2590.0,0.13629054
2591.0,2591.0,0.0183093
2592.0,2592.0,0.53540164
2593.0,2593.0,0.20668264
2594.0,2594.0,0.13399959
2595.0,2595.0,0.22294256
2596.0,2596.0,0.5103538
2597.0,2597.0,0.12396611
2598.0,2598.0,0.16136837
2599.0,2599.0,0.15611339
2600.0,2600.0,0.17290077
2601.0,2601.0,0.13349201
2602.0,2602.0,0.49532992
2603.0,2603.0,0.09703613
2604.0,2604.0,0.5665615
2605.0,2605.0,0.5301021
2606.0,2606.0,0.010392081
2607.0,2607.0,0.01002636
2608.0,2608.0,0.21888201
2609.0,2609.0,0.13792227
2610.0,2610.0,0.100206085
2611.0,2611.0,0.2569922
2612.0,2612.0,0.5692222
2613.0,2613.0,0.07390996
2614.0,2614.0,0.111112885
2615.0,2615.0,0.01726057
2616.0,2616.0,0.02107289
2617.0,2617.0,0.12794799
2618.0,2618.0,0.42256743
2619.0,2619.0,0.5630096
2620.0,2620.0,0.55768317
2621.0,2621.0,0.58632684
2622.0,2622.0,0.5219578
2623.0,2623.0,0.5414525
2624.0,2624.0,0.4637072
2625.0,2625.0,0.10005054
2626.0,2626.0,0.09135164
2627.0,2627.0,0.042680055
2628.0,2628.0,0.33723393
2629.0,2629.0,0.14693451
2630.0,2630.0,0.14771204
2631.0,2631.0,0.010734905
2632.0,2632.0,0.33490044
2633.0,2633.0,0.011658246
2634.0,2634.0,0.20314263
2635.0,2635.0,0.43367735
2636.0,2636.0,0.29438314
2637.0,2637.0,0.39604947
2638.0,2638.0,0.54856676
2639.0,2639.0,0.037200227
2640.0,2640.0,0.084418945
2641.0,2641.0,0.565576
2642.0,2642.0,0.14041467
2643.0,2643.0,0.3254993
2644.0,2644.0,0.37763807
2645.0,2645.0,0.32188088
2646.0,2646.0,0.56033295
2647.0,2647.0,0.2800846
2648.0,2648.0,0.37177703
2649.0,2649.0,0.55955964
2650.0,2650.0,0.17367989
2651.0,2651.0,0.47715235
2652.0,2652.0,0.3357435
2653.0,2653.0,0.13550138
2654.0,2654.0,0.69519114
2655.0,2655.0,0.08700141
2656.0,2656.0,0.5208559
2657.0,2657.0,0.2125718
2658.0,2658.0,0.3941409
2659.0,2659.0,0.19822325
2660.0,2660.0,0.47094023
2661.0,2661.0,0.33120072
2662.0,2662.0,0.35963026
2663.0,2663.0,0.15421131
2664.0,2664.0,0.047246844
2665.0,2665.0,0.45217815
2666.0,2666.0,0.0083256755
2667.0,2667.0,0.10863707
2668.0,2668.0,0.105218
2669.0,2669.0,0.063760124
2670.0,2670.0,0.32196313
2671.0,2671.0,0.5868878
2672.0,2672.0,0.015339764
2673.0,2673.0,0.14757924
2674.0,2674.0,0.5625221
2675.0,2675.0,0.10776312
2676.0,2676.0,0.44367963
2677.0,2677.0,0.60574764
2678.0,2678.0,0.14322308
2679.0,2679.0,0.38465422
2680.0,2680.0,0.31832683
2681.0,2681.0,0.26583794
2682.0,2682.0,0.67424035
2683.0,2683.0,0.14129488
2684.0,2684.0,0.36875442
2685.0,2685.0,0.28406203
2686.0,2686.0,0.22593437
2687.0,2687.0,0.45297703
2688.0,2688.0,0.004878751
2689.0,2689.0,0.5450752
2690.0,2690.0,0.090585396
2691.0,2691.0,0.3279708
2692.0,2692.0,0.3169591
2693.0,2693.0,0.41346848
2694.0,2694.0,0.43445164
2695.0,2695.0,0.47591162
2696.0,2696.0,0.41293615
2697.0,2697.0,0.42961934
2698.0,2698.0,0.24552982
2699.0,2699.0,0.16775487
2700.0,2700.0,0.3284801
2701.0,2701.0,0.46623784
2702.0,2702.0,0.1631712
2703.0,2703.0,0.75176466
2704.0,2704.0,0.48416215
2705.0,2705.0,0.4365142
2706.0,2706.0,0.008526422
2707.0,2707.0,0.06342855
2708.0,2708.0,0.105749436
2709.0,2709.0,0.035465565
2710.0,2710.0,0.65285426
2711.0,2711.0,0.30980468
2712.0,2712.0,0.38009945
2713.0,2713.0,0.6066372
2714.0,2714.0,0.08870402
2715.0,2715.0,0.030882377
2716.0,2716.0,0.087233126
2717.0,2717.0,0.18744348
2718.0,2718.0,0.015349797
2719.0,2719.0,0.14438654
2720.0,2720.0,0.043516897
2721.0,2721.0,0.00810849
2722.0,2722.0,0.0038858731
2723.0,2723.0,0.7158405
2724.0,2724.0,0.10111828
2725.0,2725.0,0.006814265
2726.0,2726.0,0.040442813
2727.0,2727.0,0.2174992
2728.0,2728.0,0.4483333
2729.0,2729.0,0.2691915
2730.0,2730.0,0.01851558
2731.0,2731.0,0.1461342
2732.0,2732.0,0.13076404
2733.0,2733.0,0.0054909326
2734.0,2734.0,0.24775463
2735.0,2735.0,0.48029816
2736.0,2736.0,0.09367973
2737.0,2737.0,0.43830085
2738.0,2738.0,0.3241301
2739.0,2739.0,0.19064659
2740.0,2740.0,0.6024044
2741.0,2741.0,0.09429865
2742.0,2742.0,0.66383564
2743.0,2743.0,0.2666954
2744.0,2744.0,0.50179976
2745.0,2745.0,0.40541077
2746.0,2746.0,0.048909992
2747.0,2747.0,0.12767848
2748.0,2748.0,0.31721804
2749.0,2749.0,0.0074461224
2750.0,2750.0,0.74968654
2751.0,2751.0,0.17055088
2752.0,2752.0,0.23988287
2753.0,2753.0,0.4134448
2754.0,2754.0,0.664375
2755.0,2755.0,0.3783229
2756.0,2756.0,0.10421672
2757.0,2757.0,0.36367053
2758.0,2758.0,0.2560217
2759.0,2759.0,0.14474815
2760.0,2760.0,0.5141386
2761.0,2761.0,0.60819906
2762.0,2762.0,0.15140127
2763.0,2763.0,0.26034194
2764.0,2764.0,0.15412967
2765.0,2765.0,0.64516896
2766.0,2766.0,0.2854385
2767.0,2767.0,0.20679727
2768.0,2768.0,0.40551814
2769.0,2769.0,0.28237045
2770.0,2770.0,0.074241176
2771.0,2771.0,0.271058
2772.0,2772.0,0.112557955
2773.0,2773.0,0.33713418
2774.0,2774.0,0.55030316
2775.0,2775.0,0.16707747
2776.0,2776.0,0.1340094
2777.0,2777.0,0.3627175
2778.0,2778.0,0.58057594
2779.0,2779.0,0.39723814
2780.0,2780.0,0.62384456
2781.0,2781.0,0.1355017
2782.0,2782.0,0.3082849
2783.0,2783.0,0.019097144
2784.0,2784.0,0.074156635
2785.0,2785.0,0.2734159
2786.0,2786.0,0.6223656
2787.0,2787.0,0.51518965
2788.0,2788.0,0.42864394
2789.0,2789.0,0.10091471
2790.0,2790.0,0.5372019
2791.0,2791.0,0.015320511
2792.0,2792.0,0.01979464
2793.0,2793.0,0.3311028
2794.0,2794.0,0.04466793
2795.0,2795.0,0.63709617
2796.0,2796.0,0.26275596
2797.0,2797.0,0.014208475
2798.0,2798.0,0.19455816
2799.0,2799.0,0.59961015
2800.0,2800.0,0.008442792
2801.0,2801.0,0.46487308
2802.0,2802.0,0.42658922
2803.0,2803.0,0.009616364
2804.0,2804.0,0.16297626
2805.0,2805.0,0.65867
2806.0,2806.0,0.35288242
2807.0,2807.0,0.02363599
2808.0,2808.0,0.1911534
2809.0,2809.0,0.009174828
2810.0,2810.0,0.2405409
2811.0,2811.0,0.024356116
2812.0,2812.0,0.040148303
2813.0,2813.0,0.50334984
2814.0,2814.0,0.68404263
2815.0,2815.0,0.007551961
2816.0,2816.0,0.39952368
2817.0,2817.0,0.01271454
2818.0,2818.0,0.0011744772
2819.0,2819.0,0.13077869
2820.0,2820.0,0.5577951
2821.0,2821.0,0.39785346
2822.0,2822.0,0.108047284
2823.0,2823.0,0.016576465
2824.0,2824.0,0.47428843
2825.0,2825.0,0.13429023
2826.0,2826.0,0.19650178
2827.0,2827.0,0.48382294
2828.0,2828.0,0.04191043
2829.0,2829.0,0.5588044
2830.0,2830.0,0.36616832
2831.0,2831.0,0.4298201
2832.0,2832.0,0.44042587
2833.0,2833.0,0.26414442
2834.0,2834.0,0.1520464
2835.0,2835.0,0.15904889
2836.0,2836.0,0.008309637
2837.0,2837.0,0.055667676
2838.0,2838.0,0.20718446
2839.0,2839.0,0.11198375
2840.0,2840.0,0.07289695
2841.0,2841.0,0.014483194
2842.0,2842.0,0.061453957
2843.0,2843.0,0.10195758
2844.0,2844.0,0.22873761
2845.0,2845.0,0.0814821
2846.0,2846.0,0.0976424
2847.0,2847.0,0.389926
2848.0,2848.0,0.20925793
2849.0,2849.0,0.52013934
2850.0,2850.0,0.011450961
2851.0,2851.0,0.5832525
2852.0,2852.0,0.30180767
2853.0,2853.0,0.45674527
2854.0,2854.0,0.007922898
2855.0,2855.0,0.060747545
2856.0,2856.0,0.64880186
2857.0,2857.0,0.01966175
2858.0,2858.0,0.41241896
2859.0,2859.0,0.28824064
2860.0,2860.0,0.045904305
2861.0,2861.0,0.005194608
2862.0,2862.0,0.093211666
2863.0,2863.0,0.057629764
2864.0,2864.0,0.29919705
2865.0,2865.0,0.39999297
2866.0,2866.0,0.50234437
2867.0,2867.0,0.30183324
2868.0,2868.0,0.011893747
2869.0,2869.0,0.3590666
2870.0,2870.0,0.012910862
2871.0,2871.0,0.2745221
2872.0,2872.0,0.22302331
2873.0,2873.0,0.09570656
2874.0,2874.0,0.34898096
2875.0,2875.0,0.11146517
2876.0,2876.0,0.51425874
2877.0,2877.0,0.03820652
2878.0,2878.0,0.48021847
2879.0,2879.0,0.44582084
2880.0,2880.0,0.10950251
2881.0,2881.0,0.1432158
2882.0,2882.0,0.25066066
2883.0,2883.0,0.137763
2884.0,2884.0,0.24641591
2885.0,2885.0,0.030371282
2886.0,2886.0,0.5379157
2887.0,2887.0,0.38252527
2888.0,2888.0,0.042692687
2889.0,2889.0,0.14439766
2890.0,2890.0,0.37182993
2891.0,2891.0,0.16269717
2892.0,2892.0,0.12594467
2893.0,2893.0,0.3912617
2894.0,2894.0,0.41162166
2895.0,2895.0,0.5353156
2896.0,2896.0,0.12594259
2897.0,2897.0,0.0059267483
2898.0,2898.0,0.4781924
2899.0,2899.0,0.012038591
2900.0,2900.0,0.12174719
2901.0,2901.0,0.00266485
2902.0,2902.0,0.6757352
2903.0,2903.0,0.01048586
2904.0,2904.0,0.40995398
2905.0,2905.0,0.017048141
2906.0,2906.0,0.22572
2907.0,2907.0,0.011553089
2908.0,2908.0,0.16575259
2909.0,2909.0,0.2010229
2910.0,2910.0,0.4932213
2911.0,2911.0,0.017430402
2912.0,2912.0,0.30548623
2913.0,2913.0,0.0062451367
2914.0,2914.0,0.42727846
2915.0,2915.0,0.28131056
2916.0,2916.0,0.35686433
2917.0,2917.0,0.0074149733
2918.0,2918.0,0.21553639
2919.0,2919.0,0.30709305
2920.0,2920.0,0.033080067
2921.0,2921.0,0.4993428
2922.0,2922.0,0.2570249
2923.0,2923.0,0.14684244
2924.0,2924.0,0.52441734
2925.0,2925.0,0.350901
2926.0,2926.0,0.17039803
2927.0,2927.0,0.22015297
2928.0,2928.0,0.5780742
2929.0,2929.0,0.52412325
2930.0,2930.0,0.14526393
2931.0,2931.0,0.3680979
2932.0,2932.0,0.44480732
2933.0,2933.0,0.5173476
2934.0,2934.0,0.20500979
2935.0,2935.0,0.085023604
