Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.40528E-4,96.752184351,0.761496515,0.004852188,0.964010283,0
4.54756E-4,97.021118467,0.767221399,0.004313056,0.967437875,0
4.90782E-4,97.25611676,0.780558933,0.003863779,0.970865467,0
5.06889E-4,97.5086843,0.786040057,0.003414503,0.975149957,0
5.1941E-4,97.766736815,0.790115194,0.002965226,0.976863753,0
5.4053E-4,98.033721584,0.796648556,0.002515949,0.980291345,0
5.59196E-4,98.254513302,0.802092837,0.002156528,0.982862039,0
6.10635E-4,98.550857853,0.815691634,0.001707251,0.986289632,0
6.34676E-4,98.800290239,0.82142651,0.00134783,0.988860326,0
7.49758E-4,99.011766384,0.844576027,0.001078264,0.99143102,0
8.0906E-4,99.324066296,0.854308476,0.000718843,0.994001714,0
8.7086E-4,99.581579981,0.863233288,0.000449277,0.99571551,0
9.78336E-4,99.773558555,0.876400844,0.000269566,0.997429306,0
1.18262E-3,100,0.895520664,0.000089855,0.999143102,0
1.18262E-3,100,0.895520664,0.000089855,1,0
