x,y,raw,cumulative,logistic
4181.0,4181.0,8.88795E-7,0.017660568,0.00640048
4182.0,4182.0,7.5444E-5,15.084791661,0.353501595
4183.0,4183.0,1.42983E-4,46.979935465,0.508911883
4184.0,4184.0,2.36603E-5,2.886432278,0.146380712
4185.0,4185.0,9.26473E-5,21.648944464,0.401727405
4186.0,4186.0,1.61818E-7,0.000165316,0.001171435
4187.0,4187.0,9.77785E-7,0.022982606,0.007036814
4188.0,4188.0,1.18706E-5,0.784375693,0.079218721
4189.0,4189.0,9.0777E-5,20.934169782,0.396835909
4190.0,4190.0,3.23204E-5,4.722489054,0.189790293
4191.0,4191.0,2.6328E-4,85.448729372,0.656140988
4192.0,4192.0,1.406E-4,45.816578031,0.50471071
4193.0,4193.0,5.12181E-5,8.497390297,0.270718409
4194.0,4194.0,3.25182E-4,92.689047611,0.702099035
4195.0,4195.0,2.44876E-4,81.744639023,0.63961184
4196.0,4196.0,1.33919E-6,0.045911233,0.009612746
4197.0,4197.0,1.30342E-4,40.487440702,0.485776379
4198.0,4198.0,9.92051E-5,24.617856829,0.418269104
4199.0,4199.0,2.50821E-4,82.958944614,0.645121874
4200.0,4200.0,1.13098E-4,31.585471009,0.45045944
4201.0,4201.0,6.49437E-5,11.803063406,0.320047643
4202.0,4202.0,6.95082E-5,13.187323967,0.335006311
4203.0,4203.0,1.02358E-4,26.128053368,0.425900013
4204.0,4204.0,1.71985E-5,1.536112707,0.110834095
4205.0,4205.0,2.49948E-5,3.163988806,0.153370848
4206.0,4206.0,1.05304E-4,27.622764236,0.432853348
4207.0,4207.0,7.07132E-5,13.587288633,0.338846141
4208.0,4208.0,2.59897E-5,3.411412397,0.158507657
4209.0,4209.0,5.89334E-6,0.311508605,0.040963378
4210.0,4210.0,1.86136E-4,65.835821811,0.5742974
4211.0,4211.0,1.34133E-4,42.338203996,0.492939306
4212.0,4212.0,4.99342E-6,0.256905303,0.034926696
4213.0,4213.0,2.75902E-5,3.813893097,0.166642366
4214.0,4214.0,7.29693E-5,14.320554556,0.345917436
4215.0,4215.0,3.0091E-5,4.251834715,0.179042523
4216.0,4216.0,7.84116E-7,0.011772617,0.005650913
4217.0,4217.0,1.21307E-4,35.745768378,0.467857679
4218.0,4218.0,3.11264E-5,4.472204507,0.184069566
4219.0,4219.0,2.73705E-5,3.747940395,0.165535325
4220.0,4220.0,8.6755E-5,19.105134033,0.386040995
4221.0,4221.0,2.7836E-5,3.869393311,0.167877824
4222.0,4222.0,9.55588E-6,0.540593063,0.064772065
4223.0,4223.0,4.15411E-5,6.525842401,0.231405948
4224.0,4224.0,3.30547E-5,4.872878617,0.193268865
4225.0,4225.0,8.27413E-5,17.546205865,0.374876237
4226.0,4226.0,3.64863E-4,94.92509973,0.725607212
4227.0,4227.0,5.95132E-6,0.319196989,0.041349735
4228.0,4228.0,1.51024E-4,50.59255392,0.522576166
4229.0,4229.0,1.43805E-6,0.051883558,0.010314999
4230.0,4230.0,1.02148E-4,26.066669365,0.4253991
4231.0,4231.0,1.4675E-4,48.821596421,0.515409484
4232.0,4232.0,9.43102E-5,22.479750112,0.406010159
4233.0,4233.0,1.13092E-4,31.574161168,0.450445152
4234.0,4234.0,1.52913E-6,0.056634849,0.010961202
4235.0,4235.0,1.83942E-4,65.169053984,0.571396125
4236.0,4236.0,2.09797E-5,2.29650059,0.131985207
4237.0,4237.0,1.1572E-4,33.175173818,0.456137845
4238.0,4238.0,2.99881E-5,4.21880308,0.178539648
4239.0,4239.0,2.6513E-5,3.529390777,0.161184964
4240.0,4240.0,1.94464E-4,68.614917026,0.584961628
4241.0,4241.0,5.18218E-7,0.002638602,0.003741829
4242.0,4242.0,2.38444E-6,0.100356075,0.016988124
4243.0,4243.0,1.2655E-4,38.40779387,0.478404272
4244.0,4244.0,4.28643E-5,6.783051249,0.237029866
4245.0,4245.0,2.66973E-5,3.563957336,0.162123807
4246.0,4246.0,2.7591E-5,3.816652197,0.16664649
4247.0,4247.0,5.68959E-5,9.665823235,0.291966904
4248.0,4248.0,4.85772E-5,7.895043998,0.260394413
4249.0,4249.0,1.65191E-4,57.192781989,0.544885888
4250.0,4250.0,3.96484E-5,6.15991743,0.223215814
4251.0,4251.0,1.21583E-4,35.89150106,0.468424113
4252.0,4252.0,1.14574E-4,32.484210025,0.453670955
4253.0,4253.0,1.12125E-4,31.011258928,0.448320779
4254.0,4254.0,1.20228E-4,35.250580246,0.465633833
4255.0,4255.0,4.1662E-7,0.001223201,0.003010441
4256.0,4256.0,1.27264E-6,0.042134906,0.009139397
4257.0,4257.0,9.20443E-5,21.464215736,0.400159073
4258.0,4258.0,1.72665E-7,0.000232648,0.001249856
4259.0,4259.0,1.46206E-4,48.411530168,0.514482065
4260.0,4260.0,1.832E-4,64.83848455,0.570404869
4261.0,4261.0,8.98492E-5,20.464628501,0.39437954
4262.0,4262.0,1.33184E-6,0.045643754,0.009560488
4263.0,4263.0,1.49914E-5,1.174730836,0.098004735
4264.0,4264.0,4.52472E-5,7.22734681,0.246952363
4265.0,4265.0,1.45483E-6,0.052898227,0.010434117
4266.0,4266.0,1.04392E-4,27.109172944,0.430717474
4267.0,4267.0,1.56137E-5,1.272599874,0.101659052
4268.0,4268.0,1.1744E-4,33.979510914,0.459801211
4269.0,4269.0,7.51105E-6,0.416244454,0.051627291
4270.0,4270.0,6.08243E-5,10.660584363,0.305958113
4271.0,4271.0,5.60695E-5,9.50740452,0.288951788
4272.0,4272.0,1.08362E-5,0.670948418,0.072818189
4273.0,4273.0,5.8232E-5,10.011227782,0.296788376
4274.0,4274.0,2.36189E-5,2.872247063,0.146161855
4275.0,4275.0,4.89696E-6,0.248487247,0.034275154
4276.0,4276.0,1.71168E-5,1.515513477,0.110365353
4277.0,4277.0,1.73973E-4,60.701035974,0.557699195
4278.0,4278.0,1.09983E-5,0.691696243,0.073826993
4279.0,4279.0,5.94136E-7,0.004433849,0.004287648
4280.0,4280.0,7.10093E-5,13.67237654,0.339782887
4281.0,4281.0,4.72399E-5,7.607469304,0.255054351
4282.0,4282.0,3.2323E-5,4.725721359,0.189802753
4283.0,4283.0,2.87236E-6,0.128736954,0.02039345
4284.0,4284.0,1.05482E-4,27.696543637,0.433267766
4285.0,4285.0,1.0177E-5,0.605802203,0.068693021
4286.0,4286.0,1.40965E-4,45.971454577,0.505359908
4287.0,4287.0,1.91174E-5,1.859219864,0.121695456
4288.0,4288.0,1.28925E-6,0.043418354,0.009257569
4289.0,4289.0,1.87165E-6,0.076711706,0.013383566
4290.0,4290.0,1.25287E-4,37.815970468,0.475901968
4291.0,4291.0,1.47532E-4,49.248563763,0.516736202
4292.0,4292.0,3.21665E-5,4.696684629,0.189057342
4293.0,4293.0,1.01604E-4,25.852658881,0.42409403
4294.0,4294.0,1.16083E-4,33.430176616,0.456915816
4295.0,4295.0,2.20484E-6,0.091353461,0.01572862
4296.0,4296.0,8.51267E-6,0.469952449,0.058111813
4297.0,4297.0,1.20954E-5,0.809565302,0.080598443
4298.0,4298.0,1.86891E-4,66.152822497,0.575286852
4299.0,4299.0,9.71508E-5,23.743482296,0.41318645
4300.0,4300.0,1.04149E-5,0.628484083,0.070185709
4301.0,4301.0,1.13449E-4,31.823383454,0.451224761
4302.0,4302.0,1.13941E-5,0.733030045,0.076281532
4303.0,4303.0,1.39455E-5,1.034362425,0.091794939
4304.0,4304.0,7.0066E-5,13.361787455,0.336789177
4305.0,4305.0,6.19272E-5,11.004565809,0.309787465
4306.0,4306.0,3.24727E-6,0.147553424,0.022994036
4307.0,4307.0,1.18695E-4,34.628995741,0.462441634
4308.0,4308.0,8.66697E-5,19.035762058,0.385807854
4309.0,4309.0,1.66213E-4,57.606936133,0.546415778
4310.0,4310.0,5.26727E-5,8.882020498,0.276282872
4311.0,4311.0,1.93466E-4,68.207509771,0.58371149
4312.0,4312.0,1.27814E-4,39.094494657,0.480885723
4313.0,4313.0,4.31012E-5,6.830335989,0.238028012
4314.0,4314.0,1.85394E-4,65.575627916,0.573320032
4315.0,4315.0,2.38015E-4,80.248767778,0.633035794
4316.0,4316.0,9.78146E-5,24.026175343,0.414838419
4317.0,4317.0,3.36831E-5,4.98965586,0.196222103
4318.0,4318.0,3.0076E-5,4.248825618,0.178969221
4319.0,4319.0,7.99179E-6,0.441853481,0.054750742
4320.0,4320.0,9.93232E-5,24.687339787,0.418558425
4321.0,4321.0,2.43425E-6,0.10301173,0.017336838
4322.0,4322.0,4.32977E-6,0.213041734,0.030426029
4323.0,4323.0,1.32979E-4,41.750392528,0.490781476
4324.0,4324.0,1.20325E-4,35.322754603,0.465834601
4325.0,4325.0,1.32114E-5,0.933881208,0.087384532
4326.0,4326.0,2.50008E-5,3.166488888,0.15340196
4327.0,4327.0,2.88618E-6,0.129601063,0.020489538
4328.0,4328.0,2.79853E-4,88.24701487,0.669780402
4329.0,4329.0,4.82783E-5,7.817603328,0.259207704
4330.0,4330.0,1.02599E-4,26.32275825,0.426476786
4331.0,4331.0,1.50914E-4,50.562354371,0.522394135
4332.0,4332.0,1.00957E-5,0.594656359,0.068181712
4333.0,4333.0,1.34788E-4,42.674402922,0.494157044
4334.0,4334.0,1.81455E-4,64.145682979,0.568059097
4335.0,4335.0,1.20046E-5,0.798715973,0.080041289
4336.0,4336.0,6.20932E-5,11.047982346,0.310360037
4337.0,4337.0,1.07003E-4,28.535955035,0.436787046
4338.0,4338.0,2.05026E-4,71.683324931,0.597741408
4339.0,4339.0,5.21477E-6,0.26759417,0.036418571
4340.0,4340.0,2.1604E-5,2.413539776,0.135381338
4341.0,4341.0,1.22679E-6,0.037877048,0.008813044
4342.0,4342.0,1.45714E-4,48.148838268,0.513639346
4343.0,4343.0,1.11692E-4,30.843360215,0.447363006
4344.0,4344.0,5.58947E-6,0.29832883,0.038933534
4345.0,4345.0,5.70354E-5,9.71139888,0.29247339
4346.0,4346.0,7.53473E-7,0.010241684,0.005431276
4347.0,4347.0,5.48921E-5,9.285563779,0.284611088
4348.0,4348.0,4.14569E-5,6.496796416,0.23104546
4349.0,4349.0,6.1996E-6,0.336844736,0.043000635
4350.0,4350.0,1.10251E-5,0.696103702,0.073994048
4351.0,4351.0,2.52196E-5,3.211693767,0.154536691
4352.0,4352.0,1.97967E-5,2.013059711,0.125477073
4353.0,4353.0,5.22747E-5,8.756129239,0.27476901
4354.0,4354.0,9.89814E-6,0.573644115,0.066936653
4355.0,4355.0,4.46023E-5,7.119627932,0.244292752
4356.0,4356.0,1.36714E-4,43.598232872,0.497704521
4357.0,4357.0,4.08108E-5,6.381711914,0.228266296
4358.0,4358.0,1.83365E-4,64.893475601,0.570625637
4359.0,4359.0,9.48713E-5,22.73522663,0.407441701
4360.0,4360.0,1.53511E-4,51.872785251,0.52664954
4361.0,4361.0,2.47218E-6,0.105711508,0.017602169
4362.0,4362.0,1.09961E-4,29.978526111,0.443504678
4363.0,4363.0,2.3541E-4,79.58525249,0.630475571
4364.0,4364.0,1.424E-5,1.0739144,0.093551745
4365.0,4365.0,2.09506E-5,2.290208253,0.131826323
4366.0,4366.0,1.97437E-5,2.001197723,0.125183086
4367.0,4367.0,1.58726E-6,0.059909945,0.011373132
4368.0,4368.0,1.75541E-4,61.593001647,0.559910595
4369.0,4369.0,1.3112E-4,40.93203306,0.487262911
4370.0,4370.0,5.23008E-5,8.766587486,0.274868151
4371.0,4371.0,1.13901E-4,32.164372991,0.452211266
4372.0,4372.0,1.08696E-5,0.674205636,0.073026661
4373.0,4373.0,9.22922E-5,21.528744271,0.400804813
4374.0,4374.0,1.24638E-4,37.453778556,0.474607532
4375.0,4375.0,2.20742E-5,2.522784568,0.137921531
4376.0,4376.0,1.38107E-4,44.381210592,0.500238705
4377.0,4377.0,2.14734E-5,2.394163251,0.134672805
4378.0,4378.0,2.0081E-5,2.072912431,0.127050126
4379.0,4379.0,1.75453E-4,61.522799582,0.559787543
4380.0,4380.0,1.55292E-5,1.267928147,0.101164484
4381.0,4381.0,3.49845E-5,5.230433025,0.202269883
4382.0,4382.0,1.17407E-4,33.956022996,0.459731497
4383.0,4383.0,1.56827E-4,53.237714927,0.531974052
4384.0,4384.0,1.53952E-5,1.246274541,0.100379517
4385.0,4385.0,3.24328E-5,4.745157468,0.190324718
4386.0,4386.0,1.09025E-6,0.029328258,0.007839869
4387.0,4387.0,7.45434E-7,0.009865899,0.00537364
4388.0,4388.0,1.06417E-6,0.027496343,0.007653714
4389.0,4389.0,2.83731E-5,3.970599405,0.170564406
4390.0,4390.0,1.06622E-5,0.65480656,0.071732995
4391.0,4391.0,1.75582E-4,61.628114937,0.559968573
4392.0,4392.0,2.17966E-5,2.459129433,0.136423348
4393.0,4393.0,1.45104E-4,47.930801977,0.512590967
4394.0,4394.0,1.11608E-5,0.709411045,0.074836482
4395.0,4395.0,1.0655E-4,28.258236316,0.435742206
4396.0,4396.0,2.35753E-6,0.0984546,0.01679958
4397.0,4397.0,3.71541E-5,5.668378655,0.212152789
4398.0,4398.0,1.14835E-4,32.644802863,0.454233431
4399.0,4399.0,4.39629E-6,0.217844947,0.030879066
4400.0,4400.0,2.04866E-5,2.184482534,0.129284353
4401.0,4401.0,5.58971E-7,0.003507855,0.004034902
4402.0,4402.0,1.36922E-5,1.001186819,0.09027818
4403.0,4403.0,6.61606E-5,12.137596258,0.324101197
4404.0,4404.0,1.17506E-4,34.026508123,0.459939987
4405.0,4405.0,1.59196E-4,54.43833645,0.535704563
4406.0,4406.0,1.38391E-6,0.048492582,0.009930556
4407.0,4407.0,4.99358E-5,8.259588969,0.265742037
4408.0,4408.0,5.934E-7,0.004374435,0.004282362
4409.0,4409.0,8.82127E-5,19.761294234,0.389997618
4410.0,4410.0,6.92725E-5,13.110987588,0.334249882
4411.0,4411.0,2.45053E-4,81.769144352,0.639778479
4412.0,4412.0,1.3906E-4,44.935486848,0.501957375
4413.0,4413.0,1.68365E-6,0.067286256,0.012055439
4414.0,4414.0,1.092E-6,0.02954652,0.007852349
4415.0,4415.0,3.28507E-4,92.983313176,0.704222235
4416.0,4416.0,3.70153E-5,5.634960639,0.21152773
4417.0,4417.0,2.45121E-4,81.793656443,0.639842065
4418.0,4418.0,2.11793E-5,2.332334729,0.133073941
4419.0,4419.0,4.40666E-5,7.013236284,0.242068816
4420.0,4420.0,9.34819E-5,22.151255344,0.403884651
4421.0,4421.0,1.383E-4,44.588529669,0.500588374
4422.0,4422.0,1.09504E-5,0.686206,0.073529098
4423.0,4423.0,1.67562E-4,58.174453732,0.548418603
4424.0,4424.0,6.12153E-5,10.776570651,0.307320539
4425.0,4425.0,1.08433E-5,0.672032748,0.072862654
4426.0,4426.0,1.26581E-4,38.433108972,0.478465144
4427.0,4427.0,4.85189E-7,0.002183189,0.003504175
4428.0,4428.0,6.63237E-6,0.361911871,0.045864688
4429.0,4429.0,1.29886E-5,0.91162656,0.086037766
4430.0,4430.0,1.22894E-4,36.674175235,0.471095046
4431.0,4431.0,1.84717E-5,1.744530308,0.118070277
4432.0,4432.0,1.78547E-4,62.902573795,0.564089991
4433.0,4433.0,2.20629E-5,2.520577144,0.137860669
4434.0,4434.0,8.07469E-5,16.704345208,0.369175892
4435.0,4435.0,1.96684E-4,69.358027713,0.587714084
4436.0,4436.0,1.08706E-4,29.333612552,0.440674276
4437.0,4437.0,8.64839E-5,18.931851227,0.385299493
4438.0,4438.0,9.15255E-5,21.253068708,0.398802941
4439.0,4439.0,1.86384E-5,1.774252006,0.119008712
4440.0,4440.0,7.67064E-5,15.442344707,0.357303213
4441.0,4441.0,3.86242E-4,95.562668474,0.736798055
4442.0,4442.0,8.80747E-5,19.734846236,0.389625164
4443.0,4443.0,7.31786E-5,14.379024881,0.346565623
4444.0,4444.0,1.39787E-4,45.353819827,0.50326145
4445.0,4445.0,2.62216E-5,3.4740898,0.159696146
4446.0,4446.0,2.54131E-4,83.766875047,0.64811791
4447.0,4447.0,3.86927E-5,5.975926984,0.219014096
4448.0,4448.0,5.47771E-6,0.288934684,0.038184736
4449.0,4449.0,1.48183E-4,49.514732917,0.517836766
4450.0,4450.0,3.3418E-5,4.942679628,0.194978639
4451.0,4451.0,1.05718E-4,27.833836058,0.433815618
4452.0,4452.0,3.09133E-5,4.419483763,0.183039752
4453.0,4453.0,1.60996E-4,55.286260314,0.538500364
4454.0,4454.0,2.18123E-5,2.463491848,0.136508471
4455.0,4455.0,5.8281E-5,10.017055879,0.296963983
4456.0,4456.0,1.95856E-5,1.96382592,0.12430521
4457.0,4457.0,1.20512E-4,35.370941909,0.466221264
4458.0,4458.0,6.68868E-7,0.007171694,0.004824361
4459.0,4459.0,1.2613E-6,0.041373707,0.00905868
4460.0,4460.0,3.7876E-6,0.179810323,0.026717895
4461.0,4461.0,9.32765E-5,22.067209571,0.403355239
4462.0,4462.0,8.22418E-5,17.331789511,0.373458207
4463.0,4463.0,6.68018E-5,12.370470282,0.326217533
4464.0,4464.0,1.38329E-4,44.602362541,0.50064
4465.0,4465.0,1.59532E-4,54.693367827,0.536230032
4466.0,4466.0,7.23526E-5,14.124330478,0.343999339
4467.0,4467.0,7.26581E-5,14.211330224,0.344951056
4468.0,4468.0,2.03899E-4,71.376541354,0.596415359
4469.0,4469.0,1.52857E-5,1.215617687,0.099736694
4470.0,4470.0,5.94903E-5,10.293643588,0.301269447
4471.0,4471.0,7.58033E-5,15.145255191,0.354588154
4472.0,4472.0,1.78529E-4,62.884719113,0.564065374
4473.0,4473.0,2.60573E-5,3.429634747,0.158854512
4474.0,4474.0,2.30935E-5,2.736775371,0.143377031
4475.0,4475.0,4.43511E-4,96.796535442,0.762719894
4476.0,4476.0,2.46479E-5,3.097026764,0.151564962
4477.0,4477.0,2.61141E-5,3.440069287,0.159145807
4478.0,4478.0,7.18612E-5,13.936707343,0.342463251
4479.0,4479.0,1.41217E-5,1.049804189,0.092846731
4480.0,4480.0,1.09805E-5,0.688399342,0.07371692
4481.0,4481.0,3.68899E-5,5.601687236,0.210962427
4482.0,4482.0,1.27262E-4,38.788375944,0.479804156
4483.0,4483.0,1.77396E-4,62.475303651,0.562498659
4484.0,4484.0,8.66673E-5,19.018428308,0.385801137
4485.0,4485.0,4.64297E-5,7.406200734,0.25178138
4486.0,4486.0,9.56611E-5,23.068745105,0.40944469
4487.0,4487.0,1.60385E-6,0.061029669,0.011490631
4488.0,4488.0,1.78226E-4,62.74197669,0.563648111
4489.0,4489.0,5.37244E-5,9.073601102,0.280253205
4490.0,4490.0,1.34861E-4,42.701372846,0.494293644
4491.0,4491.0,7.4312E-7,0.009716983,0.005357049
4492.0,4492.0,6.15829E-5,10.881022567,0.308596733
4493.0,4493.0,1.2333E-5,0.827896457,0.08205169
4494.0,4494.0,1.48272E-5,1.155318576,0.097035331
4495.0,4495.0,8.67116E-5,19.070437751,0.38592239
4496.0,4496.0,5.96475E-5,10.335343487,0.301825457
4497.0,4497.0,8.41897E-5,18.155800853,0.378951619
4498.0,4498.0,1.47342E-5,1.139045985,0.096485234
4499.0,4499.0,2.7508E-5,3.791847816,0.166228448
4500.0,4500.0,4.7609E-5,7.678611365,0.256536041
4501.0,4501.0,5.49825E-6,0.291678923,0.03832249
4502.0,4502.0,1.0294E-5,0.616038519,0.069428041
4503.0,4503.0,6.45483E-5,11.679965018,0.318720191
4504.0,4504.0,2.07318E-5,2.233989477,0.13062926
4505.0,4505.0,2.44947E-5,3.045391946,0.150764489
4506.0,4506.0,5.23518E-5,8.803214193,0.275062796
4507.0,4507.0,1.97031E-6,0.081717345,0.014079103
4508.0,4508.0,1.7521E-5,1.593393859,0.112678221
4509.0,4509.0,7.33426E-5,14.437658281,0.347072708
4510.0,4510.0,1.15971E-4,33.348951737,0.456675025
4511.0,4511.0,1.94992E-4,68.848661493,0.585619006
4512.0,4512.0,1.04336E-4,27.077861064,0.430586942
4513.0,4513.0,3.53373E-6,0.165130127,0.024971784
4514.0,4514.0,4.50611E-5,7.204739558,0.246186701
4515.0,4515.0,1.15527E-4,33.059561379,0.455725146
4516.0,4516.0,1.77277E-4,62.422106049,0.562333857
4517.0,4517.0,4.45384E-5,7.106253742,0.244028044
4518.0,4518.0,1.10738E-6,0.030977324,0.007962058
4519.0,4519.0,4.01027E-5,6.215846377,0.225197805
4520.0,4520.0,7.48343E-5,14.874382569,0.351649512
4521.0,4521.0,1.40251E-4,45.59190503,0.504090566
4522.0,4522.0,1.58524E-4,54.136558208,0.534652315
4523.0,4523.0,6.16351E-5,10.899507992,0.308777291
4524.0,4524.0,5.16144E-5,8.5900728,0.27224285
4525.0,4525.0,6.94033E-5,13.166476082,0.334669781
4526.0,4526.0,2.99129E-6,0.132842609,0.02121992
4527.0,4527.0,8.22164E-5,17.315341394,0.373385924
4528.0,4528.0,2.3863E-5,2.924467891,0.14744994
4529.0,4529.0,1.08393E-4,29.257604785,0.439964558
4530.0,4530.0,8.08078E-5,16.744732286,0.369351649
4531.0,4531.0,2.27192E-5,2.665827,0.14138128
4532.0,4532.0,1.11672E-4,30.832191051,0.447319651
4533.0,4533.0,1.04567E-4,27.203197273,0.431128249
4534.0,4534.0,6.17676E-5,10.942697004,0.3092358
4535.0,4535.0,1.82142E-5,1.709645735,0.116616296
4536.0,4536.0,4.83146E-6,0.244103236,0.033832185
4537.0,4537.0,6.47352E-5,11.718760719,0.319348502
4538.0,4538.0,2.551E-4,84.04720036,0.648985894
4539.0,4539.0,1.11664E-4,30.809857329,0.447302208
4540.0,4540.0,1.4456E-4,47.684542522,0.511653432
4541.0,4541.0,2.1453E-4,74.447483728,0.608586491
4542.0,4542.0,2.54571E-4,83.843218498,0.648512658
4543.0,4543.0,1.54372E-5,1.250899988,0.100625341
4544.0,4544.0,3.09619E-5,4.434958741,0.183274964
4545.0,4545.0,1.44008E-4,47.468068179,0.510697426
4546.0,4546.0,7.01015E-5,13.375807375,0.336902541
4547.0,4547.0,1.54949E-5,1.264825185,0.100963538
4548.0,4548.0,3.56132E-5,5.332867454,0.205158942
4549.0,4549.0,2.37894E-6,0.099403348,0.016949553
4550.0,4550.0,1.85929E-4,65.761378532,0.574024705
4551.0,4551.0,2.63009E-5,3.500352145,0.16010191
4552.0,4552.0,9.77145E-6,0.564788498,0.06613659
4553.0,4553.0,4.60329E-5,7.336813545,0.250168068
4554.0,4554.0,1.27765E-4,39.06893596,0.480789788
4555.0,4555.0,9.7382E-5,23.860209036,0.413762766
4556.0,4556.0,1.3219E-6,0.045245608,0.00948977
4557.0,4557.0,9.71167E-5,23.733767213,0.41310132
4558.0,4558.0,1.80895E-4,63.892068035,0.567299897
4559.0,4559.0,9.46918E-5,22.630958128,0.406984474
4560.0,4560.0,5.32814E-5,8.993358551,0.278586262
4561.0,4561.0,1.39007E-4,44.879868116,0.501863398
4562.0,4562.0,1.47929E-5,1.146431938,0.096832488
4563.0,4563.0,1.87955E-4,66.452754259,0.576673245
4564.0,4564.0,1.22968E-4,36.723350708,0.471244303
4565.0,4565.0,1.10085E-5,0.692797097,0.073890959
4566.0,4566.0,1.28676E-5,0.893498013,0.085305086
4567.0,4567.0,1.14174E-4,32.312657855,0.452804046
4568.0,4568.0,9.47018E-5,22.640428303,0.407009854
4569.0,4569.0,2.01161E-6,0.085313289,0.014369996
4570.0,4570.0,1.05258E-5,0.642100934,0.070880232
4571.0,4571.0,8.73542E-5,19.392475698,0.387673661
4572.0,4572.0,1.63003E-6,0.063295216,0.011676002
4573.0,4573.0,1.87458E-4,66.302629709,0.576026246
4574.0,4574.0,1.35896E-4,43.175623285,0.496203643
4575.0,4575.0,9.02067E-5,20.662624561,0.395328408
4576.0,4576.0,7.35261E-5,14.525806835,0.347639297
4577.0,4577.0,1.67011E-4,57.973647105,0.54760176
4578.0,4578.0,2.16957E-4,74.879174842,0.611263816
4579.0,4579.0,3.58058E-5,5.365025625,0.206039767
4580.0,4580.0,1.9506E-5,1.940357644,0.123862364
4581.0,4581.0,7.98644E-5,16.399273335,0.366620453
4582.0,4582.0,1.02586E-4,26.312498307,0.426445672
4583.0,4583.0,1.47478E-4,49.20431253,0.516646112
4584.0,4584.0,8.96686E-5,20.347929404,0.393898932
4585.0,4585.0,1.96846E-4,69.41706622,0.587914281
4586.0,4586.0,5.50008E-5,9.313046119,0.2850138
4587.0,4587.0,4.9366E-6,0.250949726,0.034542998
4588.0,4588.0,7.21474E-7,0.009054453,0.005201818
4589.0,4589.0,2.0612E-4,72.032869999,0.599020828
4590.0,4590.0,5.83393E-5,10.02872039,0.297172867
4591.0,4591.0,1.04425E-4,27.150938258,0.430796232
4592.0,4592.0,1.50268E-4,50.291128165,0.521324263
4593.0,4593.0,2.41298E-4,81.136110029,0.636211824
4594.0,4594.0,2.51854E-4,83.235486187,0.646062549
4595.0,4595.0,7.31848E-6,0.403668321,0.050370278
4596.0,4596.0,8.86383E-5,19.964624104,0.391143351
4597.0,4597.0,3.77674E-5,5.777117265,0.2149019
4598.0,4598.0,1.02983E-6,0.025607667,0.007408577
4599.0,4599.0,1.09751E-4,29.890626566,0.443033833
4600.0,4600.0,1.52684E-4,51.367666771,0.52530219
4601.0,4601.0,1.37072E-4,43.844571695,0.49835851
4602.0,4602.0,2.19093E-4,75.423393678,0.613588944
4603.0,4603.0,2.26008E-4,77.093300479,0.62093039
4604.0,4604.0,5.36692E-6,0.281355227,0.037441339
4605.0,4605.0,1.02901E-4,26.487115205,0.427195085
4606.0,4606.0,9.20704E-7,0.019467351,0.00662874
4607.0,4607.0,4.07352E-5,6.369476362,0.227939759
4608.0,4608.0,1.65034E-4,57.126728756,0.544651143
4609.0,4609.0,1.38124E-4,44.408834361,0.500268911
4610.0,4610.0,7.62855E-5,15.342860682,0.356040805
4611.0,4611.0,5.23113E-5,8.782279863,0.274908316
4612.0,4612.0,1.2916E-5,0.896079715,0.085597931
4613.0,4613.0,2.46637E-5,3.104424263,0.151646981
4614.0,4614.0,8.01612E-5,16.511300941,0.367482144
4615.0,4615.0,8.06248E-5,16.672079529,0.36882375
4616.0,4616.0,1.82425E-4,64.58244598,0.569366107
4617.0,4617.0,9.4443E-5,22.536404102,0.406349627
4618.0,4618.0,1.45394E-6,0.052752744,0.010427841
4619.0,4619.0,1.28117E-4,39.376014489,0.481477133
4620.0,4620.0,7.83521E-7,0.011694206,0.005646647
4621.0,4621.0,1.71433E-4,59.682588924,0.554067032
4622.0,4622.0,4.15099E-5,6.517534773,0.231272314
4623.0,4623.0,3.33259E-5,4.925990675,0.19454593
4624.0,4624.0,3.33544E-5,4.932659498,0.194679719
4625.0,4625.0,8.46825E-5,18.341624237,0.380326113
4626.0,4626.0,5.75063E-5,9.837497782,0.294177784
4627.0,4627.0,2.70478E-5,3.644532883,0.163903423
4628.0,4628.0,7.30153E-5,14.327856086,0.346059911
4629.0,4629.0,4.15578E-5,6.534153479,0.231477358
4630.0,4630.0,1.30671E-7,0.000060706,0.000946168
4631.0,4631.0,1.54326E-4,52.30398738,0.527969768
4632.0,4632.0,1.53863E-4,51.980378051,0.527220389
4633.0,4633.0,6.1407E-5,10.819487771,0.307986644
4634.0,4634.0,1.65309E-4,57.242368473,0.545063083
4635.0,4635.0,1.05967E-4,27.971416256,0.434393195
4636.0,4636.0,1.6403E-4,56.764764385,0.543135943
4637.0,4637.0,7.14875E-5,13.836321767,0.341290087
4638.0,4638.0,5.55406E-5,9.440360501,0.28700846
4639.0,4639.0,3.42591E-5,5.081394669,0.198909855
4640.0,4640.0,1.71083E-4,59.477061372,0.553562629
4641.0,4641.0,1.80096E-4,63.440738224,0.566212599
4642.0,4642.0,8.50305E-5,18.511363384,0.381293212
4643.0,4643.0,1.3381E-4,42.123863927,0.492338474
4644.0,4644.0,3.89548E-5,6.026409973,0.220170737
4645.0,4645.0,1.28427E-6,0.042775065,0.009222126
4646.0,4646.0,2.9707E-5,4.17100662,0.177162649
